Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,avg_daily_rainfall_total,highest_60_min_rainfall,mean_temperature,range_temperature,mean_wind_speed,historical_cases_week
2015,22,Khatib,16,9.0,2,9.332142857142856,32.7,27.978571428571435,10.7,4.582142857142857,7.833333333333333
2015,23,Khatib,15,15.0,15,7.449999999999999,26.1,27.885714285714286,10.55,4.235714285714286,6.0
2015,24,Khatib,15,12.0,9,9.778571428571428,32.45,27.65357142857143,10.774999999999999,3.817857142857143,6.166666666666667
2015,25,Khatib,12,12.0,12,9.914285714285715,28.049999999999997,27.72142857142857,10.225,3.7821428571428575,5.833333333333333
2015,26,Khatib,28,22.5,17,5.0357142857142865,16.25,28.053571428571427,9.9,4.0321428571428575,7.166666666666667
2015,27,Khatib,28,27.0,26,4.907142857142858,15.399999999999999,28.05595238095238,9.925,4.003571428571429,9.5
2015,28,Khatib,38,28.5,19,3.692857142857143,14.100000000000001,27.87380952380952,9.825,4.010714285714286,12.0
2015,29,Khatib,48,40.5,33,2.664285714285714,13.5,27.95952380952381,10.175,4.289285714285715,13.0
2015,30,Khatib,39,35.0,31,2.214285714285714,10.649999999999999,28.26309523809524,9.625,4.753571428571429,15.5
2015,31,Khatib,28,28.0,28,2.0928571428571425,10.3,28.35714285714286,9.975,5.064285714285715,20.5
2015,32,Khatib,14,14.0,14,1.2785714285714285,6.2,28.72857142857143,9.875,5.37857142857143,26.0
2015,33,Khatib,17,17.0,17,3.0785714285714287,11.25,28.885714285714286,9.95,5.6,32.0
2015,34,Khatib,15,15.0,15,3.871428571428572,15.6,28.675000000000004,10.5,5.325,34.666666666666664
2015,35,Khatib,27,27.0,27,4.7,17.7,28.475,10.05,5.353571428571428,34.5
2015,36,Khatib,28,25.0,22,6.464285714285714,20.85,27.96071428571429,10.2,5.067857142857143,25.666666666666668
2015,37,Khatib,36,36.0,36,4.864285714285714,15.999999999999998,27.814285714285717,9.8,4.889285714285714,19.666666666666668
2015,38,Khatib,30,30.0,30,4.357142857142857,13.599999999999998,27.753571428571426,9.55,4.989285714285714,15.333333333333334
2015,40,Khatib,24,22.5,21,1.0285714285714285,5.250000000000001,28.62142857142857,9.100000000000001,5.5285714285714285,22.333333333333332
2015,41,Khatib,27,27.0,27,0.9285714285714286,5.45,28.57857142857143,9.425,5.485714285714286,29.333333333333332
2015,42,Khatib,21,21.0,21,1.5499999999999998,5.65,28.45357142857143,9.625,5.303571428571429,30.333333333333332
2015,44,Khatib,26,24.0,22,4.992857142857143,14.15,27.942857142857143,9.6,4.478571428571429,17.5
2015,45,Khatib,18,18.0,18,5.664285714285715,15.100000000000001,27.957142857142856,9.575,4.253571428571429,16.5
2015,46,Khatib,24,24.0,24,4.917857142857142,14.075000000000001,28.139285714285712,9.4,4.142857142857142,23.5
2015,47,Khatib,18,18.0,18,3.9107142857142856,10.8,28.332142857142856,9.600000000000001,4.246428571428572,16.0
2015,48,Khatib,8,8.0,8,3.625,15.9,28.349999999999998,10.0,4.328571428571429,15.0
2015,49,Khatib,16,12.5,9,5.0,20.125,28.185714285714283,10.075,4.2285714285714295,14.0
2015,51,Khatib,27,27.0,27,10.139285714285712,38.825,27.435714285714287,10.55,3.8357142857142863,20.0
2015,52,Khatib,22,22.0,22,9.696428571428571,34.225,27.349999999999998,10.275000000000002,3.75,16.666666666666668
2015,53,Khatib,59,49.5,40,12.442857142857141,37.95,27.278571428571425,10.200000000000003,3.7857142857142856,12.833333333333334
2016,1,Khatib,59,48.5,38,12.128571428571428,33.0,27.246428571428567,10.350000000000001,3.8678571428571424,6.833333333333333
2016,2,Khatib,71,62.5,54,9.292857142857141,21.8,27.349999999999998,10.225000000000001,4.139285714285714,13.166666666666666
2016,3,Khatib,98,83.5,69,9.89285714285714,24.15,27.49285714285714,10.425,4.375,16.333333333333332
2016,4,Khatib,115,110.5,106,6.016071428571428,13.8,27.583928571428572,9.95,4.992857142857143,32.833333333333336
2016,5,Khatib,92,91.5,91,4.638928571428571,13.05,27.77571428571429,9.974999999999998,5.4375,40.0
2016,6,Khatib,55,52.0,49,6.2960714285714285,16.5,27.88642857142857,9.85,5.426785714285714,53.5
2016,7,Khatib,59,56.5,54,4.431785714285714,9.45,27.947142857142858,9.499999999999998,5.533928571428571,64.83333333333333
2016,8,Khatib,94,85.0,76,3.901428571428571,10.2,28.1525,9.7,5.448214285714285,85.5
2016,9,Khatib,74,67.5,61,5.085714285714285,12.05,28.157142857142855,9.399999999999999,5.5,95.16666666666667
2016,10,Khatib,58,49.0,40,4.257142857142858,11.9,28.014285714285712,9.974999999999998,5.760714285714286,84.66666666666667
2016,11,Khatib,34,33.0,32,7.235714285714287,19.9,27.807142857142857,10.125,5.982142857142857,66.66666666666667
2016,12,Khatib,34,33.5,33,6.585714285714287,18.549999999999997,27.739285714285714,10.075,6.253571428571428,64.5
2016,13,Khatib,16,16.0,16,4.585714285714286,13.5,27.917857142857144,9.899999999999999,6.639285714285714,69.66666666666667
2016,14,Khatib,26,20.0,14,4.935714285714287,11.149999999999999,28.217857142857145,9.5,6.639285714285713,67.16666666666667
2016,15,Khatib,19,16.5,14,1.8071428571428574,3.25,28.6,9.424999999999997,6.571428571428571,49.833333333333336
2016,16,Khatib,20,17.0,14,4.1,13.6,28.792857142857144,9.975,6.182142857142857,38.5
2016,17,Khatib,19,18.5,18,5.0,16.9,28.939285714285717,10.575,5.946428571428572,27.5
2016,18,Khatib,11,11.0,11,4.585714285714285,20.450000000000003,29.046428571428574,10.825,5.750000000000001,23.166666666666668
