,Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,avg_daily_rainfall_total,highest_60_min_rainfall,mean_temperature,range_temperature,mean_wind_speed,historical_cases_week
35,2014,36,Khatib,62,53.5,45,5.742857142857144,22.1,27.157142857142855,9.150000000000002,4.571428571428571,48.5
36,2014,37,Khatib,52,51.0,50,6.571428571428572,21.3,26.84642857142857,9.325000000000003,4.342857142857143,46.5
37,2014,38,Khatib,48,46.0,44,7.078571428571429,25.9,26.84642857142857,9.675000000000002,4.242857142857142,51.5
38,2014,39,Khatib,46,44.0,42,5.242857142857143,15.249999999999998,27.189285714285717,9.975,4.5285714285714285,52.33333333333334
39,2014,40,Khatib,34,32.0,30,5.764285714285716,16.75,27.396428571428572,10.175,4.796428571428572,50.16666666666666
40,2014,41,Khatib,22,21.0,20,4.342857142857143,13.7,27.903571428571425,10.25,5.082142857142856,47.0
41,2014,42,Khatib,25,19.5,14,2.5285714285714285,6.15,28.15714285714286,9.925,5.175,40.66666666666666
42,2014,43,Khatib,26,19.5,13,2.3285714285714283,5.55,28.36666666666667,9.55,5.121428571428573,32.333333333333336
43,2014,44,Khatib,25,19.0,13,2.2,5.65,28.208928571428572,9.875,4.735714285714286,24.16666666666667
44,2014,45,Khatib,21,20.0,19,1.3285714285714287,4.0,28.1125,9.825,4.539285714285715,20.0
45,2014,46,Khatib,12,12.0,12,4.507142857142859,19.2,27.93392857142857,10.05,4.235714285714286,19.33333333333333
46,2014,47,Khatib,12,9.0,6,9.45,28.55,27.56011904761905,10.8,4.092857142857143,19.5
47,2014,48,Khatib,8,6.0,4,15.05,48.8,27.264285714285712,10.85,4.071428571428571,17.0
48,2014,49,Khatib,7,6.5,6,16.564285714285713,52.65,26.939285714285717,10.55,3.928571428571429,13.666666666666664
49,2014,50,Khatib,4,2.5,1,15.235714285714282,40.75,26.74285714285714,10.45,3.8571428571428577,9.0
50,2014,51,Khatib,5,4.0,3,13.935714285714289,44.7,26.689285714285717,10.425,3.689285714285714,7.166666666666668
51,2014,52,Khatib,4,3.0,1,8.685714285714285,27.1,27.042857142857148,10.2,4.092857142857143,5.0
52,2015,1,Khatib,8,8.0,8,10.707142857142856,33.05,27.05357142857143,10.275,4.321428571428571,4.333333333333333
53,2015,2,Khatib,16,14.5,13,10.91357142857143,38.35,26.83857142857143,9.925,4.693214285714285,3.1666666666666665
54,2015,3,Khatib,12,9.5,7,7.283214285714285,25.1,26.82428571428572,9.225,5.47267857142857,5.0
55,2015,4,Khatib,7,5.5,4,9.033214285714283,26.75,26.44571428571428,9.175,5.497678571428571,8.5
56,2015,5,Khatib,13,8.0,3,4.954642857142857,15.6,26.624285714285712,8.95,6.272678571428571,10.666666666666666
57,2015,6,Khatib,12,10.0,8,4.119642857142857,15.45,26.78214285714286,8.925,6.8116071428571425,9.833333333333334
58,2015,7,Khatib,13,10.5,8,4.115476190476191,15.45,26.819642857142853,8.999999999999998,6.80952380952381,7.666666666666668
59,2015,8,Khatib,12,12.0,12,,,,,,
60,2015,9,Khatib,5,3.5,2,,,,,,
61,2015,10,Khatib,4,3.0,2,,,,,,
62,2015,11,Khatib,15,9.5,4,,,,,,
63,2015,12,Khatib,17,14.0,11,,,,,,
64,2015,13,Khatib,14,11.5,9,,,,,,
65,2015,14,Khatib,20,16.5,13,5.182142857142857,16.775000000000002,27.92857142857143,10.2,6.132142857142857,8.833333333333334
66,2015,15,Khatib,14,13.0,12,5.732142857142858,18.325000000000006,27.87142857142857,10.425000000000002,5.953571428571428,11.666666666666664
67,2015,16,Khatib,12,10.5,9,9.867857142857146,31.475,27.65357142857143,10.500000000000004,5.439285714285713,14.0
68,2015,17,Khatib,9,7.5,6,12.260714285714286,41.35,27.889285714285716,10.800000000000002,5.225,13.666666666666664
69,2015,18,Khatib,6,5.5,5,7.510714285714285,26.05,28.17142857142857,10.225,5.375,13.333333333333336
70,2015,19,Khatib,5,5.0,5,8.225,31.8,28.00000000000001,10.6,4.707142857142856,10.333333333333334
71,2015,20,Khatib,11,8.0,5,9.332142857142856,32.7,27.978571428571435,10.7,4.582142857142856,7.833333333333332
72,2015,21,Khatib,7,4.5,2,7.449999999999998,26.1,27.885714285714286,10.55,4.235714285714286,6.0
73,2015,22,Khatib,16,9.0,2,9.778571428571428,32.45,27.65357142857143,10.775,3.8178571428571435,6.166666666666668
74,2015,23,Khatib,15,15.0,15,9.914285714285716,28.05,27.72142857142857,10.225,3.7821428571428575,5.833333333333332
75,2015,24,Khatib,15,12.0,9,5.035714285714287,16.25,28.05357142857143,9.9,4.0321428571428575,7.166666666666668
76,2015,25,Khatib,12,12.0,12,4.907142857142858,15.4,28.055952380952377,9.925,4.003571428571429,9.5
77,2015,26,Khatib,28,22.5,17,3.6928571428571435,14.1,27.87380952380952,9.825,4.010714285714286,12.0
78,2015,27,Khatib,28,27.0,26,2.6642857142857137,13.5,27.959523809523805,10.175,4.289285714285715,13.0
79,2015,28,Khatib,38,28.5,19,2.2142857142857135,10.65,28.26309523809524,9.625,4.753571428571429,15.5
80,2015,29,Khatib,48,40.5,33,2.0928571428571425,10.3,28.357142857142858,9.975,5.064285714285715,20.5
81,2015,30,Khatib,39,35.0,31,1.2785714285714285,6.2,28.728571428571428,9.875,5.378571428571429,26.0
82,2015,31,Khatib,28,28.0,28,3.0785714285714287,11.25,28.885714285714286,9.95,5.6,32.0
83,2015,32,Khatib,14,14.0,14,3.871428571428572,15.6,28.675000000000004,10.5,5.325,34.666666666666664
84,2015,33,Khatib,17,17.0,17,4.7,17.7,28.475,10.05,5.353571428571428,34.5
85,2015,34,Khatib,15,15.0,15,6.4642857142857135,20.85,27.96071428571429,10.2,5.067857142857143,25.66666666666667
86,2015,35,Khatib,27,27.0,27,4.864285714285714,15.999999999999998,27.814285714285717,9.8,4.889285714285714,19.666666666666668
87,2015,36,Khatib,28,25.0,22,4.357142857142857,13.599999999999998,27.753571428571423,9.55,4.989285714285714,15.333333333333336
88,2015,37,Khatib,36,36.0,36,3.0714285714285707,9.2,28.010714285714286,9.475,5.132142857142857,19.666666666666668
89,2015,38,Khatib,30,30.0,30,1.0285714285714285,5.250000000000001,28.62142857142857,9.1,5.5285714285714285,22.33333333333333
90,2015,40,Khatib,24,22.5,21,1.5499999999999998,5.65,28.45357142857143,9.625,5.303571428571429,30.33333333333333
91,2015,41,Khatib,27,27.0,27,2.7285714285714286,9.4,28.28928571428571,9.3,4.928571428571429,22.0
92,2015,42,Khatib,21,21.0,21,4.992857142857143,14.15,27.942857142857147,9.6,4.478571428571429,17.5
93,2015,44,Khatib,26,24.0,22,4.917857142857142,14.075,28.139285714285712,9.4,4.142857142857142,23.5
94,2015,45,Khatib,18,18.0,18,3.9107142857142856,10.8,28.332142857142852,9.6,4.246428571428572,16.0
95,2015,46,Khatib,24,24.0,24,3.625,15.9,28.35,10.0,4.328571428571428,15.0
96,2015,47,Khatib,18,18.0,18,5.0,20.125,28.185714285714283,10.075,4.2285714285714295,14.0
97,2015,48,Khatib,8,8.0,8,7.360714285714287,28.0,27.832142857142852,10.275,4.057142857142858,22.0
98,2015,49,Khatib,16,12.5,9,10.139285714285714,38.825,27.435714285714287,10.55,3.8357142857142863,20.0
99,2015,51,Khatib,27,27.0,27,12.442857142857141,37.95,27.278571428571425,10.200000000000003,3.7857142857142856,12.833333333333336
100,2015,52,Khatib,22,22.0,22,12.128571428571426,33.0,27.24642857142857,10.35,3.8678571428571424,6.833333333333332
101,2015,53,Khatib,59,49.5,40,9.292857142857141,21.8,27.35,10.225,4.139285714285714,13.166666666666664
102,2016,1,Khatib,59,48.5,38,9.89285714285714,24.15,27.49285714285714,10.425,4.375,16.333333333333332
103,2016,2,Khatib,71,62.5,54,6.016071428571428,13.8,27.583928571428572,9.95,4.992857142857143,32.833333333333336
104,2016,3,Khatib,98,83.5,69,4.638928571428571,13.05,27.775714285714287,9.974999999999998,5.4375,40.0
105,2016,4,Khatib,115,110.5,106,6.2960714285714285,16.5,27.88642857142857,9.85,5.426785714285713,53.5
106,2016,5,Khatib,92,91.5,91,4.431785714285714,9.45,27.947142857142854,9.499999999999998,5.533928571428571,64.83333333333333
107,2016,6,Khatib,55,52.0,49,3.9014285714285712,10.2,28.1525,9.7,5.448214285714285,85.5
108,2016,7,Khatib,59,56.5,54,5.085714285714285,12.05,28.157142857142855,9.4,5.5,95.16666666666669
109,2016,8,Khatib,94,85.0,76,4.257142857142858,11.9,28.014285714285712,9.974999999999998,5.760714285714287,84.66666666666667
110,2016,9,Khatib,74,67.5,61,7.235714285714287,19.9,27.807142857142853,10.125,5.982142857142858,66.66666666666667
111,2016,10,Khatib,58,49.0,40,6.585714285714286,18.55,27.739285714285717,10.075,6.253571428571428,64.5
112,2016,11,Khatib,34,33.0,32,4.585714285714286,13.5,27.917857142857148,9.9,6.639285714285713,69.66666666666667
113,2016,12,Khatib,34,33.5,33,4.935714285714287,11.15,28.217857142857145,9.5,6.639285714285713,67.16666666666667
114,2016,13,Khatib,16,16.0,16,1.8071428571428572,3.25,28.6,9.424999999999997,6.571428571428571,49.83333333333334
115,2016,14,Khatib,26,20.0,14,4.1,13.6,28.792857142857148,9.975,6.182142857142857,38.5
116,2016,15,Khatib,19,16.5,14,5.0,16.9,28.939285714285717,10.575,5.946428571428572,27.5
117,2016,16,Khatib,20,17.0,14,4.585714285714285,20.450000000000006,29.04642857142857,10.825,5.750000000000001,23.16666666666667
118,2016,17,Khatib,19,18.5,18,4.964285714285714,21.1,29.107142857142858,10.8,5.257142857142857,17.5
119,2016,18,Khatib,11,11.0,11,4.407142857142857,17.25,29.271428571428572,10.55,5.092857142857143,17.833333333333332
120,2016,19,Khatib,23,17.5,12,7.7,23.1,28.9,10.525000000000002,4.271428571428571,17.333333333333332
121,2016,20,Khatib,49,36.5,24,7.457142857142856,20.6,28.84285714285714,10.250000000000002,3.960714285714286,15.5
122,2016,21,Khatib,40,37.5,35,11.192857142857143,35.75,28.635714285714283,10.525000000000002,3.8428571428571434,15.666666666666664
123,2016,22,Khatib,44,38.5,33,11.971428571428573,35.30000000000001,28.325,10.475,3.5321428571428566,21.66666666666667
124,2016,23,Khatib,40,37.0,34,9.142857142857142,30.15,28.59285714285714,10.5,3.714285714285714,30.5
125,2016,24,Khatib,30,29.0,28,10.264285714285714,38.2,28.214285714285715,10.65,3.5749999999999997,37.5
126,2016,25,Khatib,25,22.0,19,8.521428571428572,34.45,28.089285714285715,10.75,3.6321428571428567,37.66666666666666
127,2016,26,Khatib,26,24.0,22,9.442857142857145,39.3,27.8,10.725,3.553571428571428,34.833333333333336
128,2016,27,Khatib,26,25.0,24,9.35714285714286,39.95,27.49285714285714,10.575,3.4785714285714286,29.33333333333333
129,2016,28,Khatib,36,31.5,27,7.450000000000001,29.15,28.089285714285715,10.249999999999998,3.825,25.0
130,2016,29,Khatib,24,21.0,18,5.142857142857143,17.150000000000002,28.40357142857143,10.125,4.132142857142858,23.66666666666667
131,2016,30,Khatib,27,21.0,15,3.7428571428571433,15.75,28.489285714285717,10.3,4.232142857142858,26.83333333333333
132,2016,31,Khatib,33,30.5,28,4.457142857142856,16.4,28.242857142857147,10.2,4.196428571428572,25.83333333333333
133,2016,32,Khatib,22,19.5,17,6.471428571428572,26.95,27.614285714285717,10.675,3.9392857142857145,24.5
134,2016,33,Khatib,19,18.5,18,6.4071428571428575,26.85,27.389285714285712,10.8,3.917857142857143,24.16666666666667
135,2016,34,Khatib,20,19.5,19,4.45,18.300000000000004,27.689285714285717,10.474999999999998,4.092857142857143,23.66666666666667
136,2016,35,Khatib,33,26.5,20,4.014285714285714,17.8,28.214285714285715,10.775,4.567857142857143,22.83333333333333
137,2016,36,Khatib,31,28.0,25,3.178571428571429,14.0,28.54642857142857,10.4,4.760714285714285,19.166666666666668
138,2016,37,Khatib,37,28.0,19,3.7142857142857135,15.7,28.467857142857145,10.15,4.510714285714286,21.5
139,2016,38,Khatib,33,31.5,30,4.485714285714286,17.3,28.253571428571423,10.474999999999998,4.625,24.66666666666667
140,2016,39,Khatib,25,21.5,18,4.314285714285715,15.05,27.942857142857147,10.425,4.228571428571429,27.5
141,2016,40,Khatib,14,12.5,11,3.4785714285714286,9.65,27.864285714285717,10.625,4.182142857142857,29.16666666666667
142,2016,41,Khatib,13,9.5,6,3.121428571428572,9.35,28.04642857142857,11.124999999999998,4.2250000000000005,27.0
143,2016,42,Khatib,15,10.0,5,4.6428571428571415,17.75,27.960714285714282,11.025,3.9142857142857146,21.83333333333333
144,2016,43,Khatib,15,10.0,5,3.785714285714286,17.0,28.29642857142857,10.825,4.110714285714286,14.5
145,2016,44,Khatib,5,4.0,3,4.178571428571429,20.3,28.32142857142857,11.0,4.057142857142857,10.666666666666666
146,2016,45,Khatib,3,2.0,1,6.571428571428571,24.15,27.835714285714282,10.5,3.939285714285714,9.833333333333334
147,2016,46,Khatib,1,0.5,0,5.942857142857143,16.85,27.885714285714283,10.65,3.9678571428571434,8.0
148,2016,47,Khatib,2,1.0,0,6.871428571428571,19.5,27.460714285714282,10.6,3.6,5.333333333333333
149,2016,48,Khatib,9,5.5,2,8.571428571428571,19.55,27.064285714285717,10.425,3.4321428571428565,2.1666666666666665
150,2016,49,Khatib,8,7.0,6,7.192857142857143,17.2,27.22142857142857,10.175,3.521428571428572,1.1666666666666667
151,2016,50,Khatib,8,7.0,6,5.714285714285714,14.0,27.07857142857143,10.025000000000002,3.7357142857142853,2.333333333333333
152,2016,51,Khatib,11,8.5,6,5.435714285714287,12.2,27.236904761904764,10.35,4.007142857142857,4.5
153,2016,52,Khatib,10,5.5,1,3.821428571428571,10.35,27.474047619047614,10.575000000000003,4.267857142857142,6.5
154,2017,1,Khatib,3,2.5,2,6.6000000000000005,13.5,27.491904761904763,10.900000000000002,4.564285714285715,7.5
155,2017,2,Khatib,3,1.5,0,6.470238095238097,12.999999999999998,27.42107142857143,10.725,4.7875000000000005,7.0
156,2017,3,Khatib,0,0.0,0,6.413095238095238,15.5,27.23773809523809,10.6,4.7910714285714295,5.5
157,2017,4,Khatib,4,3.0,2,7.041666666666668,18.45,27.29773809523809,10.975,4.798214285714286,3.1666666666666665
158,2017,5,Khatib,2,2.0,2,7.677380952380951,23.15,27.187023809523808,10.975,4.658928571428572,1.3333333333333333
159,2017,6,Khatib,3,2.0,1,10.32857142857143,25.175,27.032857142857146,10.925,4.632142857142857,1.5
160,2017,7,Khatib,3,2.5,2,11.992857142857144,25.425,27.01857142857143,10.599999999999998,4.639285714285714,1.6666666666666667
161,2017,8,Khatib,2,1.5,1,12.555357142857144,21.175,26.878571428571423,9.974999999999998,4.998214285714285,2.333333333333333
162,2017,9,Khatib,1,0.5,0,,,26.891964285714288,9.749999999999998,5.5580357142857135,2.1666666666666665
163,2017,10,Khatib,2,1.0,0,,,27.13125,9.825,5.41875,2.0
164,2017,11,Khatib,2,1.0,0,,,27.041964285714283,9.474999999999998,5.650892857142857,1.5
165,2017,12,Khatib,0,0.0,0,,,27.016964285714284,9.275,5.538392857142856,1.0
166,2017,14,Khatib,4,3.5,3,5.935714285714287,21.65,27.467857142857145,10.0,4.964285714285714,0.6666666666666666
167,2017,15,Khatib,2,1.0,0,4.685714285714286,20.8,27.53214285714286,10.2,4.542857142857144,0.3333333333333333
168,2017,16,Khatib,3,2.5,2,4.964285714285714,20.75,27.646428571428572,10.650000000000002,4.107142857142858,1.1666666666666667
169,2017,17,Khatib,5,3.5,2,6.5928571428571425,28.2,27.646428571428572,10.325000000000003,3.975000000000001,1.5
170,2017,18,Khatib,3,3.0,3,6.050000000000002,21.2,27.520833333333336,10.175,3.728571428571428,2.333333333333333
171,2017,19,Khatib,2,1.5,1,6.357142857142858,21.85,27.631547619047623,10.500000000000002,3.6857142857142855,2.333333333333333
172,2017,20,Khatib,1,0.5,0,6.514285714285713,23.450000000000006,27.69226190476191,9.675,3.6035714285714286,3.0
173,2017,21,Khatib,4,3.5,3,4.603571428571429,14.675,27.756547619047623,9.5,3.5285714285714285,2.6666666666666665
174,2017,22,Khatib,11,8.5,6,4.152380952380952,13.475,27.991964285714282,8.875,3.898809523809524,1.6666666666666667
175,2017,23,Khatib,5,3.5,2,5.3273809523809526,17.475,28.116369047619052,8.724999999999998,4.094047619047618,1.8333333333333333
176,2017,24,Khatib,3,2.5,2,5.73452380952381,17.025,28.248511904761905,9.599999999999998,4.34047619047619,4.166666666666667
177,2017,25,Khatib,2,2.0,2,5.53452380952381,15.4,28.45208333333333,9.875,4.526190476190476,5.166666666666667
178,2017,26,Khatib,5,3.6666666666666665,2,6.364285714285713,15.5,28.41011904761905,10.525,4.323809523809524,4.833333333333333
179,2017,27,Khatib,7,6.5,6,4.324999999999998,9.15,28.389285714285716,10.4,4.167857142857144,2.6666666666666665
180,2017,28,Khatib,4,2.0,0,3.3249999999999997,6.95,28.075,10.0,4.025,2.7222222222222214
181,2017,29,Khatib,1,0.5,0,4.3285714285714265,8.9,27.628571428571423,9.7,3.910714285714286,4.055555555555555
182,2017,30,Khatib,3,2.5,2,4.549999999999999,16.175,27.37142857142857,9.725,4.017857142857142,4.055555555555555
183,2017,31,Khatib,1,0.5,0,4.414285714285714,15.775,27.614285714285717,9.650000000000002,4.496428571428571,3.0
184,2017,32,Khatib,4,4.0,4,4.249999999999999,16.575,28.057142857142853,9.375,5.103571428571428,1.6666666666666667
185,2017,33,Khatib,3,1.5,0,3.2107142857142854,15.0,28.57857142857143,9.45,5.853571428571428,1.1666666666666667
186,2017,34,Khatib,0,0.0,0,4.03452380952381,16.675,28.6,8.999999999999998,5.696428571428571,2.333333333333333
187,2017,35,Khatib,1,0.5,0,6.5095238095238095,27.225,28.197142857142854,9.325,5.398809523809524,2.0
188,2017,36,Khatib,2,1.5,1,6.548809523809526,26.925,27.99642857142857,9.05,5.189285714285713,1.8333333333333333
189,2017,37,Khatib,2,1.0,0,6.538095238095238,26.45,27.710714285714282,9.075,4.732142857142857,0.6666666666666666
190,2017,38,Khatib,0,0.0,0,5.735714285714287,22.55,27.807142857142853,9.125,4.735714285714286,0.6666666666666666
191,2017,39,Khatib,0,0.0,0,3.725,13.0,27.96,9.05,4.647619047619047,1.0
192,2017,40,Khatib,3,1.5,0,5.35,15.45,27.685714285714283,9.475,4.292857142857144,0.8333333333333334
193,2017,42,Khatib,3,1.0,0,8.628571428571428,28.65,27.19642857142857,9.974999999999998,3.5785714285714287,0.5
194,2017,41,Khatib,0,0.0,0,7.585714285714285,20.35,27.41071428571429,9.55,3.7678571428571432,0.3333333333333333
195,2017,43,Khatib,2,2.0,2,9.749999999999998,34.35,27.270238095238096,10.275,3.4714285714285715,0.5
196,2017,44,Khatib,2,2.0,2,7.799999999999999,30.2,27.848809523809525,10.55,3.3892857142857142,0.8333333333333334
197,2017,45,Khatib,1,0.5,0,6.607142857142858,31.5,27.941666666666666,10.825,3.4178571428571427,1.0
198,2017,46,Khatib,1,1.0,1,5.335714285714286,22.4,28.04523809523809,10.675,3.4392857142857145,1.6666666666666667
199,2017,47,Khatib,1,1.0,1,11.678571428571427,31.55,27.589285714285715,10.225,3.3178571428571435,1.5
200,2017,48,Khatib,1,0.5,0,,,,,,1.1666666666666667
201,2017,49,Khatib,0,0.0,0,,,,,,0.8333333333333334
202,2017,50,Khatib,0,0.0,0,,,,,,0.8333333333333334
203,2017,51,Khatib,5,2.5,0,,,,,,0.5
204,2017,52,Khatib,7,7.0,7,,,,,,0.16666666666666666
205,2018,1,Khatib,2,2.0,2,,,,,,0.8333333333333334
206,2018,2,Khatib,0,0.0,0,12.013392857142856,23.65,27.435714285714283,9.05,4.883035714285715,3.1666666666666665
207,2018,3,Khatib,3,1.5,0,16.680059523809522,31.2,26.8,8.975000000000003,4.71875,3.8333333333333335
208,2018,4,Khatib,3,2.5,2,20.16220238095238,36.25,26.19553571428571,9.55,4.9866071428571415,3.0
209,2018,5,Khatib,2,1.0,0,19.512202380952388,38.5,26.06339285714286,10.05,4.686607142857143,1.1666666666666667
210,2018,6,Khatib,4,2.0,0,18.895238095238103,42.05,26.08928571428571,10.7,4.546428571428573,1.3333333333333333
211,2018,7,Khatib,10,7.0,4,18.01428571428571,48.75,26.389285714285712,11.55,5.164285714285715,1.6666666666666667
212,2018,8,Khatib,6,4.5,3,10.392857142857142,35.45,26.99642857142857,11.049999999999995,5.717857142857143,1.8333333333333333
213,2018,9,Khatib,4,3.0,2,10.507142857142858,36.3,27.17142857142857,10.875,6.135714285714285,3.333333333333333
214,2018,10,Khatib,5,3.5,2,5.700000000000001,23.45,27.307142857142853,10.4,6.65,4.5
215,2018,11,Khatib,3,1.5,0,6.6,31.55,27.37142857142857,10.025,6.457142857142857,4.833333333333333
216,2018,12,Khatib,0,0.0,0,7.735714285714287,35.25,27.603571428571428,10.175,6.057142857142857,3.6666666666666665
217,2018,13,Khatib,0,0.0,0,6.128571428571429,26.8,27.875,10.2,5.953571428571429,2.6666666666666665
218,2018,14,Khatib,3,1.5,0,6.007142857142857,26.55,28.117857142857147,10.325,5.814285714285713,1.6666666666666667
219,2018,15,Khatib,6,5.5,5,3.0,8.8,27.914285714285718,10.525,5.532142857142856,0.5
220,2018,16,Khatib,3,2.5,2,2.6142857142857143,9.5,28.10238095238095,10.3,5.467857142857143,0.5
221,2018,17,Khatib,8,4.5,1,3.778571428571429,16.55,28.09738095238095,10.225,5.321428571428573,2.333333333333333
222,2018,18,Khatib,8,8.0,8,4.292857142857144,17.55,27.899166666666666,10.125,4.949107142857144,3.1666666666666665
223,2018,19,Khatib,4,3.0,2,4.530952380952382,17.85,28.149166666666666,10.299999999999997,4.791369047619048,4.166666666666667
224,2018,20,Khatib,2,1.0,0,5.416666666666668,18.95,27.946785714285717,10.625,4.284226190476192,5.0
225,2018,21,Khatib,3,3.0,3,4.252380952380953,11.9,28.201785714285712,10.35,4.2542261904761896,5.166666666666667
226,2018,22,Khatib,2,1.5,1,7.552380952380951,20.55,28.04761904761905,10.650000000000002,3.985476190476191,4.0
227,2018,23,Khatib,1,0.5,0,6.892857142857142,17.95,28.040476190476195,10.175,4.000357142857143,2.333333333333333
228,2018,24,Khatib,5,2.5,0,8.085714285714285,20.4,28.015476190476193,10.125000000000002,3.8646428571428566,1.8333333333333333
229,2018,25,Khatib,8,7.0,6,8.128571428571428,20.700000000000006,27.89761904761905,10.35,3.5339285714285715,1.6666666666666667
230,2018,26,Khatib,9,7.0,5,6.328571428571428,21.05,28.164285714285718,10.6,3.75,1.5
231,2018,27,Khatib,10,8.5,7,7.2785714285714285,25.35,27.978571428571428,10.45,3.775,3.333333333333333
232,2018,28,Khatib,10,8.0,6,7.071428571428571,22.300000000000004,27.59642857142857,10.325,3.775,5.5
233,2018,29,Khatib,5,4.5,4,7.95,25.85,27.24642857142857,10.325,3.871428571428572,7.5
234,2018,30,Khatib,8,4.5,1,6.4,16.85,27.2,10.325,4.0,7.833333333333332
235,2018,31,Khatib,10,8.0,6,4.885714285714285,14.85,27.55,10.175,4.314285714285714,7.0
236,2018,32,Khatib,5,3.5,2,2.9928571428571438,14.85,28.242857142857147,10.175,4.8,5.666666666666668
237,2018,33,Khatib,11,7.0,3,3.6,16.8,28.15714285714286,9.85,4.796428571428572,5.666666666666668
238,2018,34,Khatib,13,13.0,13,3.1928571428571426,16.3,28.22142857142857,9.8,4.932142857142857,5.333333333333333
239,2018,35,Khatib,24,19.0,14,2.4499999999999997,11.8,28.434285714285718,9.675,5.336309523809524,6.166666666666668
240,2018,36,Khatib,23,18.5,14,4.7714285714285705,12.3,28.205714285714286,9.6,5.343452380952382,7.833333333333332
241,2018,37,Khatib,22,20.0,18,4.507142857142857,10.75,28.19142857142857,9.900000000000002,5.614880952380951,13.0
242,2018,38,Khatib,21,19.5,18,7.221428571428571,14.7,27.71642857142857,9.6,5.6863095238095225,16.833333333333332
243,2018,39,Khatib,19,17.0,15,7.364285714285713,14.9,27.282142857142855,9.775,5.549999999999999,19.166666666666668
244,2018,40,Khatib,13,12.0,11,8.178571428571429,23.95,27.042857142857148,10.2,5.803571428571428,19.33333333333333
245,2018,41,Khatib,10,9.0,8,7.1571428571428575,21.05,27.435714285714287,10.075,5.971428571428572,18.83333333333333
246,2018,42,Khatib,8,7.0,6,4.500000000000001,17.45,28.09642857142857,9.725,6.160714285714287,16.166666666666668
247,2018,43,Khatib,14,10.5,7,9.6,26.9,27.753571428571423,9.675,6.160714285714286,12.666666666666664
248,2018,44,Khatib,18,16.0,14,6.078571428571428,13.65,27.932142857142853,9.625000000000002,6.171428571428571,9.333333333333334
249,2018,45,Khatib,10,10.0,10,10.37857142857143,27.15,27.525,10.025000000000002,6.1464285714285705,8.833333333333334
250,2018,46,Khatib,13,13.0,13,12.16190476190476,30.7,26.94226190476191,10.200000000000003,6.363690476190474,11.166666666666664
251,2018,47,Khatib,14,12.0,10,8.352380952380951,23.85,27.082738095238096,10.25,6.529166666666666,12.166666666666664
252,2018,48,Khatib,15,14.5,14,11.592857142857143,33.7,26.876190476190477,10.05,6.608928571428571,13.0
253,2018,49,Khatib,12,11.0,10,10.571428571428571,26.700000000000006,26.829761904761906,10.025000000000002,6.7875,11.666666666666664
254,2018,50,Khatib,12,12.0,12,10.195238095238096,23.6,26.97678571428571,9.975,7.0202380952380965,13.166666666666664
255,2018,51,Khatib,13,11.5,10,11.211904761904764,23.95,27.036309523809525,9.95,7.226190476190476,12.5
256,2018,52,Khatib,16,14.333333333333336,13,11.371428571428574,19.65,26.95357142857143,9.7,7.957142857142857,12.5
257,2019,1,Khatib,15,15.0,15,8.985714285714286,16.200000000000006,27.1,9.475,8.635714285714286,11.5
258,2019,2,Khatib,34,28.5,23,7.966071428571429,18.4,27.30401785714286,9.950000000000003,8.860267857142857,12.611111111111114
259,2019,3,Khatib,42,38.5,35,6.549404761904763,21.55,27.706994047619048,10.200000000000003,9.354315476190477,13.611111111111114
260,2019,4,Khatib,33,32.5,32,3.4708333333333337,17.1,28.210565476190478,10.125,9.757886904761904,19.277777777777782
261,2019,5,Khatib,45,45.0,45,5.456547619047619,18.65,28.178422619047613,10.0,10.493601190476193,27.33333333333333
262,2019,14,Khatib,37,37.0,37,,,,,,
263,2019,15,Khatib,34,34.0,34,,,,,,
264,2019,16,Khatib,46,46.0,46,,,,,,
265,2019,17,Khatib,48,48.0,48,,,,,,
266,2019,18,Khatib,56,52.5,49,,,,,,
267,2019,19,Khatib,94,94.0,94,5.972142857142857,22.1,28.61678571428572,10.775,7.426428571428572,42.66666666666666
268,2019,20,Khatib,147,147.0,147,5.8221428571428575,20.75,28.645357142857147,10.25,7.062142857142858,48.83333333333334
269,2019,21,Khatib,135,135.0,135,7.107857142857143,21.85,28.6775,10.775,6.90142857142857,64.83333333333333
270,2019,22,Khatib,106,106.0,106,5.459523809523809,15.4,28.2575,10.775,7.042261904761905,97.83333333333331
271,2019,23,Khatib,128,115.5,103,5.291666666666665,15.65,28.295,10.425,7.260119047619049,125.33333333333331
272,2019,24,Khatib,121,121.0,121,5.6916666666666655,15.55,28.33369047619048,10.625,7.54702380952381,129.33333333333334
273,2019,25,Khatib,93,93.0,93,6.365476190476191,18.6,27.90083333333333,9.875,8.067857142857143,118.83333333333331
274,2019,26,Khatib,83,83.0,83,6.257142857142857,15.4,27.95583333333333,9.575,8.138690476190476,114.16666666666669
275,2019,27,Khatib,76,73.5,71,7.7,18.4,27.741547619047623,9.7,8.17797619047619,109.83333333333331
276,2019,28,Khatib,80,80.0,80,6.835714285714286,17.450000000000006,27.817142857142862,9.125,8.212499999999999,99.0
277,2019,29,Khatib,92,92.0,92,5.097619047619048,14.150000000000002,28.307142857142857,9.700000000000003,8.109523809523811,83.16666666666667
