Year,Week,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Cases in week,population,cases_per_capita,mean_sunshine_hrs,temp_mean_daily_max,mean_relative_humidity
2018.0,51.0,72.0,59.0,44.6,0.0,4.135238095238096,39.4,43.4,44.6,28.11485714285714,34.0,22.9,7.288095238095237,46.4,127.0,5757499.0,2.2058188807327626e-05,5.1,31.6,81.5
2018.0,52.0,98.0,83.33333333333333,49.2,0.0,5.88047619047619,21.4,28.4,33.0,28.26773809523809,34.5,23.3,7.964761904761906,60.8,160.0,5757499.0,2.7789844166711967e-05,5.1,31.6,81.5
2019.0,1.0,121.0,121.0,37.4,0.0,1.856190476190476,35.8,37.4,37.4,28.705476190476194,34.5,24.0,9.506095238095238,47.2,205.0,5804337.0,3.5318417934727085e-05,7.1,31.7,75.6
2019.0,2.0,199.0,164.0,31.2,0.0,2.4857142857142858,27.0,29.2,31.2,28.26857142857143,34.4,24.3,9.842857142857145,39.6,245.0,5804337.0,4.220981655613725e-05,7.1,31.7,75.6
2019.0,3.0,223.0,206.5,47.2,0.0,6.948571428571429,26.6,42.2,47.2,27.72095238095239,34.6,23.0,8.742857142857144,66.2,215.0,5804337.0,3.7041267590079625e-05,7.1,31.7,75.6
2019.0,4.0,199.0,182.5,9.2,0.0,0.4228571428571428,7.8,8.0,9.0,27.893809523809523,34.5,23.5,10.692380952380953,47.5,221.0,5804337.0,3.807497738329115e-05,7.1,31.7,75.6
2019.0,5.0,191.0,191.0,33.2,0.0,3.6914285714285717,32.2,33.2,33.2,27.961607142857147,33.7,24.3,10.01095238095238,44.3,179.0,5804337.0,3.083900883081048e-05,9.2,32.8,74.1
2019.0,6.0,,,31.2,0.0,1.2971428571428572,18.6,28.6,31.2,28.326857142857136,34.2,23.8,9.399047619047616,47.9,135.0,5804337.0,2.3258470347259302e-05,9.2,32.8,74.1
2019.0,7.0,,,45.0,0.0,3.572380952380952,40.0,41.0,43.2,28.36,35.0,23.0,9.904761904761905,45.4,232.0,5804337.0,3.997011200417895e-05,9.2,32.8,74.1
2019.0,8.0,,,14.0,0.0,1.8857142857142857,12.2,13.6,14.0,28.31714285714286,34.9,21.9,8.597714285714286,50.8,181.0,5804337.0,3.1183578761880987e-05,9.2,32.8,74.1
2019.0,9.0,,,40.0,0.0,2.097142857142857,18.8,24.0,35.4,28.53642857142857,35.3,22.9,10.053571428571429,44.6,156.0,5804337.0,2.6876454623499635e-05,8.3,33.5,72.3
2019.0,10.0,,,33.8,0.0,2.5042857142857136,23.4,31.2,33.2,28.72,35.0,22.2,7.780714285714287,48.6,133.0,5804337.0,2.2913900416188793e-05,8.3,33.5,72.3
2019.0,11.0,,,66.0,0.0,3.88,48.6,62.2,65.2,28.557142857142853,34.9,21.6,8.17142857142857,49.3,109.0,5804337.0,1.877906124334269e-05,8.3,33.5,72.3
2019.0,12.0,,,72.2,0.0,4.531428571428573,29.0,43.6,65.0,28.86857142857143,35.0,23.1,7.7371428571428575,43.2,96.0,5804337.0,1.653935669138439e-05,8.3,33.5,72.3
2019.0,13.0,,,62.6,0.0,9.165333333333333,50.2,60.2,62.4,29.088,35.5,21.5,7.215428571428572,53.3,99.0,5804337.0,1.7056211587990154e-05,5.9,32.7,77.6
2019.0,14.0,84.0,84.0,62.8,0.0,8.407428571428571,36.4,54.0,58.6,28.35666666666668,35.6,22.6,6.885142857142857,64.1,108.0,5804337.0,1.860677627780744e-05,5.9,32.7,77.6
2019.0,15.0,66.0,66.0,31.2,0.0,1.942857142857143,29.4,30.6,30.6,28.875,34.6,23.6,6.380714285714286,41.0,125.0,5804337.0,2.153562069190676e-05,5.9,32.7,77.6
2019.0,16.0,103.0,103.0,42.8,0.0,3.893333333333333,19.8,21.2,21.6,29.51,35.1,23.2,6.575238095238094,45.0,134.0,5804337.0,2.308618538172405e-05,5.9,32.7,77.6
2019.0,17.0,91.0,91.0,59.8,0.0,10.095238095238095,30.6,41.4,50.8,28.330714285714286,35.1,23.7,5.9505952380952385,47.5,156.0,5804337.0,2.6876454623499635e-05,5.9,32.7,77.6
2019.0,18.0,121.0,101.5,18.6,0.0,2.2362857142857147,18.0,18.4,18.6,28.951428571428572,34.7,24.0,6.945,46.4,192.0,5804337.0,3.307871338276878e-05,7.0,32.7,79.2
2019.0,19.0,232.0,232.0,98.4,0.0,9.994285714285716,52.6,60.6,61.6,29.231523809523807,34.7,22.7,6.818095238095237,61.6,287.0,5804337.0,4.944578510861792e-05,7.0,32.7,79.2
2019.0,20.0,346.0,346.0,61.8,0.0,7.482761904761905,41.0,57.2,61.8,28.23857142857143,33.3,22.8,6.73952380952381,47.5,307.0,5804337.0,5.2891484419323e-05,7.0,32.7,79.2
2019.0,21.0,371.0,371.0,29.4,0.0,2.552380952380952,17.6,21.6,22.8,29.17,34.5,24.2,7.061904761904763,36.7,376.0,5804337.0,6.477914704125553e-05,7.0,32.7,79.2
2019.0,22.0,322.0,322.0,54.4,0.0,7.042857142857143,31.4,39.2,47.4,28.86523809523809,34.5,22.9,7.187142857142858,48.2,400.0,5804337.0,6.891398621410163e-05,5.3,31.3,79.5
2019.0,23.0,464.0,415.5,37.6,0.0,4.4595238095238106,15.2,18.6,28.6,28.287857142857145,33.4,24.2,6.763095238095237,37.8,400.0,5804337.0,6.891398621410163e-05,5.3,31.3,79.5
2019.0,24.0,458.0,458.0,34.4,0.0,4.732380952380952,20.6,26.6,26.6,28.99409523809524,34.2,23.4,7.710857142857143,38.2,464.0,5804337.0,7.994022400835791e-05,5.3,31.3,79.5
2019.0,25.0,467.0,467.0,74.8,0.0,8.533333333333333,40.6,56.6,66.8,28.172857142857147,33.7,22.7,7.116428571428571,57.6,430.0,5804337.0,7.408253518015925e-05,5.3,31.3,79.5
2019.0,26.0,574.0,574.0,18.4,0.0,2.244190476190476,15.2,16.2,16.8,28.798571428571428,33.8,23.9,8.550857142857144,50.4,497.0,5804337.0,8.562562787102127e-05,7.5,32.1,75.2
2019.0,27.0,615.0,558.5,10.8,0.0,0.8614285714285714,9.4,9.8,10.2,29.135619047619052,33.9,23.5,8.595238095238095,42.8,591.0,5804337.0,0.00010182041463133515,7.5,32.1,75.2
2019.0,28.0,777.0,777.0,15.2,0.0,1.5733333333333337,13.6,14.6,14.8,29.132142857142853,33.9,22.8,8.790952380952383,88.2,661.0,5804337.0,0.00011388036221880293,7.5,32.1,75.2
2019.0,29.0,935.0,935.0,9.8,0.0,0.8742857142857143,8.8,9.6,9.8,29.016571428571428,33.9,23.0,9.133333333333336,46.8,644.0,5804337.0,0.00011095151780470362,7.5,32.1,75.2
2019.0,30.0,727.0,727.0,20.6,0.0,1.6171428571428574,20.2,20.2,20.4,28.91142857142857,33.9,23.8,8.42,39.2,605.0,5804337.0,0.00010423240414882873,7.5,32.1,75.2
2019.0,31.0,729.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56114285714286,34.2,25.2,9.45142857142857,47.2,597.0,5804337.0,0.00010285412442454668,7.6,32.7,72.1
2019.0,32.0,668.0,668.0,30.5,0.0,1.2257142857142855,11.0,21.0,30.0,28.981904761904758,33.4,23.3,9.82,46.4,521.0,5804337.0,8.976046704386737e-05,7.6,32.7,72.1
2019.0,33.0,656.0,656.0,27.0,0.0,1.2342857142857144,14.0,22.5,26.5,29.505714285714287,34.5,23.7,9.977142857142855,42.5,522.0,5804337.0,8.993275200940263e-05,7.6,32.7,72.1
2019.0,34.0,,,6.2,0.0,0.2857142857142857,5.0,6.0,6.0,29.32742857142857,34.8,24.5,9.991428571428571,44.3,474.0,5804337.0,8.166307366371042e-05,7.6,32.7,72.1
2019.0,35.0,573.0,573.0,19.8,0.0,1.6866666666666668,11.6,14.6,14.6,28.433142857142855,34.0,23.1,8.925238095238095,54.4,412.0,5804337.0,7.098140580052467e-05,6.7,33.0,73.0
2019.0,36.0,405.0,405.0,82.5,0.0,4.843809523809524,35.5,49.5,64.5,29.07714285714286,34.5,21.1,10.042380952380952,44.3,326.0,5804337.0,5.6164898764492835e-05,6.7,33.0,73.0
2019.0,37.0,360.0,360.0,43.5,0.0,1.8657142857142848,25.0,26.5,26.5,28.550476190476193,34.4,21.1,9.22,42.5,314.0,5804337.0,5.409747917806978e-05,6.7,33.0,73.0
2019.0,38.0,329.0,329.0,40.5,0.0,2.06,31.0,40.0,40.5,28.653142857142853,34.0,21.5,10.002857142857145,46.1,299.0,5804337.0,5.151320469504097e-05,6.7,33.0,73.0
2019.0,39.0,299.0,299.0,39.8,0.0,5.743809523809524,14.6,23.6,28.2,28.15357142857143,34.9,22.8,8.284285714285714,47.2,258.0,5804337.0,4.444952110809555e-05,6.5,32.7,78.1
2019.0,40.0,218.0,218.0,53.6,0.0,5.7942857142857145,24.8,29.8,30.2,27.523571428571433,34.2,22.5,7.7995238095238095,60.5,243.0,5804337.0,4.1865246625066736e-05,6.5,32.7,78.1
2019.0,41.0,204.0,204.0,27.0,0.0,4.702857142857143,19.5,23.0,27.0,27.998857142857148,34.5,22.6,7.2628571428571425,47.5,226.0,5804337.0,3.893640221096742e-05,6.5,32.7,78.1
2019.0,42.0,195.0,195.0,19.0,0.0,1.942857142857143,14.4,18.6,19.0,28.534285714285716,34.8,22.5,7.437142857142858,48.6,239.0,5804337.0,4.117610676292572e-05,6.5,32.7,78.1
