Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2015.0,33.0,63.2,0.0,9.171428571428573,29.4,47.8,57.6,28.428571428571427,32.3,23.7,12.285714285714286,49.0
2015.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.914285714285715,32.7,26.2,12.085714285714285,42.5
2015.0,35.0,22.2,0.0,3.3428571428571425,19.0,22.2,22.2,28.928571428571427,33.1,24.4,13.571428571428571,40.7
2015.0,36.0,0.4,0.0,0.05714285714285715,0.2,0.2,0.2,29.228571428571424,33.2,27.0,14.557142857142859,42.1
2015.0,37.0,17.4,0.0,2.4857142857142853,13.2,16.8,17.4,28.442857142857143,32.7,23.6,10.357142857142858,43.2
2015.0,38.0,18.4,0.0,4.971428571428571,11.6,15.2,16.4,28.414285714285715,32.8,23.1,10.928571428571429,39.6
2015.0,39.0,4.6,0.0,0.6857142857142857,4.6,4.6,4.6,28.914285714285715,32.5,26.0,8.757142857142856,36.7
2015.0,40.0,28.6,0.0,4.685714285714285,19.2,19.6,19.6,28.32857142857143,32.3,23.5,8.671428571428573,43.9
2015.0,41.0,19.8,0.0,2.942857142857143,17.4,17.4,17.4,28.485714285714288,33.0,23.4,8.1,55.1
2015.0,42.0,7.8,0.0,1.1142857142857143,5.4,7.8,7.8,29.114285714285717,33.4,23.9,9.985714285714286,34.9
2015.0,43.0,0.6,0.0,0.08571428571428572,0.6,0.6,0.8,29.17142857142857,33.5,26.3,11.285714285714286,40.3
2015.0,44.0,24.0,0.0,4.257142857142857,3.6,4.6,4.6,27.91428571428571,33.6,21.9,7.157142857142857,59.4
2015.0,45.0,1.4,0.0,0.22857142857142856,1.4,1.4,1.4,28.12857142857143,32.9,25.2,5.9142857142857155,37.8
2015.0,46.0,1.4,0.0,0.19999999999999998,1.4,1.4,1.4,28.157142857142862,33.4,25.5,6.657142857142857,31.0
2015.0,47.0,9.8,0.0,1.657142857142857,6.8,6.8,6.8,27.842857142857145,32.9,23.7,6.785714285714286,33.5
2015.0,48.0,24.0,0.0,4.571428571428571,13.2,18.0,22.8,27.82857142857143,33.6,24.2,6.957142857142857,32.4
2015.0,49.0,28.8,0.0,9.257142857142858,22.2,26.2,28.6,27.87142857142857,33.0,23.2,7.028571428571429,35.6
2015.0,50.0,40.4,0.0,17.914285714285715,18.0,26.0,39.2,27.371428571428574,32.7,22.5,6.842857142857142,41.8
2015.0,51.0,8.2,0.0,1.257142857142857,7.8,8.2,8.2,27.942857142857143,33.1,23.9,8.228571428571428,43.6
2015.0,52.0,40.2,0.0,10.085714285714287,24.6,31.6,39.0,27.942857142857147,32.9,22.8,8.328571428571427,38.2
2015.0,53.0,39.0,0.0,14.55,21.0,23.0,24.4,27.275,32.5,23.8,10.45,42.8
2016.0,1.0,39.6,0.0,6.0,18.4,31.0,38.4,27.82,32.4,22.9,10.180000000000001,58.7
2016.0,2.0,33.4,0.0,7.3428571428571425,24.6,29.4,31.4,28.400000000000002,32.8,23.8,8.971428571428572,33.5
2016.0,3.0,2.6,0.0,0.857142857142857,2.6,2.6,2.6,28.52857142857143,32.5,25.8,10.028571428571428,46.1
2016.0,4.0,6.0,0.0,1.3714285714285714,2.4,2.4,2.8,28.614285714285717,32.8,25.0,11.614285714285716,64.8
2016.0,5.0,26.4,0.0,5.571428571428571,7.2,9.6,10.0,28.185714285714283,32.7,24.9,11.685714285714285,45.7
2016.0,6.0,1.2,0.0,0.31428571428571433,1.2,1.2,1.2,27.628571428571426,32.1,24.2,10.542857142857143,41.8
2016.0,7.0,70.4,0.0,10.428571428571429,17.0,21.2,23.2,27.54285714285714,32.4,23.8,11.514285714285716,42.8
2016.0,8.0,71.8,0.0,10.257142857142856,24.4,44.6,55.4,27.857142857142858,31.9,23.3,12.342857142857143,45.4
2016.0,9.0,0.4,0.0,0.05714285714285715,0.2,0.4,0.4,28.571428571428573,32.7,26.1,13.57142857142857,44.6
2016.0,10.0,2.4,0.0,0.6571428571428571,2.4,2.4,2.4,28.928571428571427,33.8,26.0,10.6,34.9
2016.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,28.98571428571429,33.8,25.4,11.214285714285717,35.6
2016.0,12.0,1.0,0.0,0.17142857142857143,1.0,1.0,1.0,29.12857142857143,34.1,25.7,10.528571428571428,41.8
2016.0,13.0,7.6,0.0,1.0857142857142856,7.6,7.6,7.6,29.442857142857147,34.4,26.0,13.22857142857143,40.3
2016.0,14.0,6.2,0.0,1.0571428571428572,4.2,5.0,6.0,29.3,35.0,25.9,9.271428571428572,35.6
2016.0,15.0,9.6,0.0,3.4,9.4,9.4,9.4,29.657142857142862,34.5,25.6,7.571428571428571,45.0
2016.0,16.0,13.8,0.0,2.0571428571428574,12.2,12.2,12.4,29.9,34.8,25.9,9.4,45.7
2016.0,17.0,18.2,0.0,5.228571428571428,12.2,14.2,14.2,28.942857142857143,33.8,25.3,6.385714285714285,34.2
2016.0,18.0,0.6,0.0,0.08571428571428572,0.6,0.6,0.6,29.842857142857145,34.6,27.0,8.085714285714285,39.6
2016.0,19.0,16.4,0.0,3.6,10.6,11.0,15.8,29.285714285714285,34.5,25.1,6.942857142857142,46.8
2016.0,20.0,54.8,0.0,17.914285714285715,40.8,42.0,53.6,28.771428571428572,34.3,24.6,7.042857142857143,53.6
2016.0,21.0,29.8,0.0,4.514285714285714,20.2,21.2,29.8,29.471428571428568,33.2,23.9,8.071428571428571,47.2
2016.0,22.0,11.0,0.0,2.2285714285714286,8.6,9.0,10.0,28.24285714285714,32.5,25.0,6.485714285714286,45.4
2016.0,23.0,16.2,0.0,2.9428571428571426,11.2,14.4,15.8,28.78571428571428,32.7,25.1,6.928571428571429,43.2
2016.0,24.0,34.6,0.0,9.6,25.2,33.8,34.6,27.87142857142857,32.1,24.2,6.042857142857143,44.6
2016.0,25.0,67.8,0.0,10.114285714285714,43.8,52.4,56.8,28.428571428571423,32.9,22.5,7.414285714285714,50.8
2016.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,29.785714285714285,33.4,27.0,10.585714285714285,33.5
2016.0,27.0,4.4,0.0,0.9142857142857144,4.4,4.4,4.4,29.62857142857143,33.2,24.3,10.657142857142857,38.5
2016.0,28.0,1.6,0.0,0.8285714285714285,1.6,1.6,1.6,28.171428571428574,33.4,25.1,6.485714285714286,44.6
2016.0,29.0,59.4,0.4,21.428571428571434,33.6,39.8,53.8,27.142857142857142,33.3,22.5,6.542857142857144,38.2
2016.0,30.0,4.0,0.0,0.9142857142857144,3.4,4.0,4.0,28.02857142857143,31.9,24.2,6.685714285714285,52.6
2016.0,31.0,22.2,0.0,4.857142857142857,21.6,22.2,22.2,28.514285714285716,32.7,22.1,8.285714285714286,65.2
