Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2015.0,13.0,30.0,0.0,5.428571428571429,20.8,21.8,27.6,27.88571428571429,34.7,23.3,7.257142857142857,37.1
2015.0,14.0,31.6,0.0,12.22857142857143,22.4,29.2,30.4,27.52857142857143,33.8,23.2,4.457142857142857,38.9
2015.0,15.0,44.0,0.0,6.514285714285714,33.4,38.6,43.8,28.400000000000002,34.1,23.6,6.014285714285714,35.6
2015.0,16.0,0.6,0.0,0.1142857142857143,0.4,0.6,0.6,29.0,33.6,24.6,6.357142857142857,32.4
2015.0,17.0,47.4,0.0,12.8,27.4,45.0,47.4,27.685714285714287,34.0,22.6,4.414285714285714,47.2
2015.0,18.0,58.0,0.0,16.371428571428574,27.2,45.4,55.0,27.414285714285715,34.1,23.2,4.1,36.0
2015.0,19.0,27.2,0.0,5.771428571428571,26.0,27.0,27.0,28.614285714285717,34.0,23.6,5.185714285714285,30.6
2015.0,20.0,23.4,0.0,9.085714285714285,21.2,22.6,22.8,28.599999999999994,34.2,23.9,5.5,38.2
2015.0,21.0,18.6,0.0,4.571428571428571,10.6,17.2,18.4,28.52857142857143,33.9,24.7,4.942857142857143,31.7
2015.0,22.0,12.0,0.0,1.9428571428571428,8.6,11.6,11.8,29.02857142857143,34.0,24.8,6.057142857142857,33.1
2015.0,23.0,31.4,0.0,5.2,20.0,22.2,23.2,28.728571428571428,34.9,24.4,5.071428571428571,30.6
2015.0,24.0,6.8,0.0,1.7714285714285711,4.8,5.4,5.8,27.857142857142858,33.2,23.8,4.985714285714286,41.4
2015.0,25.0,4.4,0.0,0.6857142857142858,3.4,3.4,3.4,28.771428571428572,33.5,22.9,5.8,37.8
2015.0,26.0,1.0,0.0,0.14285714285714285,0.6,0.6,0.6,29.8,33.6,27.7,7.7857142857142865,31.0
2015.0,27.0,35.4,0.0,6.571428571428571,23.0,32.8,35.4,29.08571428571429,33.4,22.0,6.314285714285715,55.1
2015.0,28.0,8.4,0.6,3.4857142857142853,7.0,8.2,8.4,29.157142857142862,33.2,23.9,6.414285714285714,40.7
2015.0,29.0,27.6,0.0,4.428571428571429,25.4,27.0,27.4,29.157142857142855,32.9,22.4,7.500000000000001,45.7
2015.0,30.0,1.4,0.0,0.19999999999999998,1.4,1.4,1.4,29.3,33.8,25.6,7.814285714285714,39.2
2015.0,31.0,1.2,0.0,0.31428571428571433,0.6,0.8,1.2,28.342857142857145,32.9,23.4,7.271428571428572,35.6
2015.0,32.0,39.8,0.0,11.314285714285713,27.0,32.0,36.0,27.214285714285715,31.8,21.7,5.414285714285714,40.3
2015.0,33.0,4.2,0.0,0.8857142857142858,1.6,2.2,2.6,28.442857142857143,33.6,24.8,7.371428571428573,43.6
2015.0,34.0,2.0,0.0,0.39999999999999997,2.0,2.0,2.0,29.0,33.1,24.8,7.528571428571429,32.8
2015.0,35.0,30.6,0.0,4.4,27.6,29.2,30.0,28.75714285714286,33.4,23.8,8.171428571428573,36.7
2015.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,29.142857142857146,33.4,27.0,8.614285714285714,36.7
2015.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,28.457142857142856,32.8,24.4,6.557142857142857,38.5
2015.0,38.0,8.6,0.0,1.7428571428571427,2.6,2.8,5.4,28.414285714285718,33.7,23.9,6.657142857142857,31.3
2015.0,39.0,4.2,0.0,0.6857142857142857,4.2,4.2,4.2,28.842857142857138,32.7,26.1,5.771428571428571,33.1
