date,locality,cases with onset in last 2 weeks
180716,"Henderson Rd(Blk 91) /Redhill Cl (Blk 22) / Redhill Ln/ Redhill Ln (Blk 83)",2
180716,"Yishun Ave 7 /Yishun Ave 7 (Blk 172, 173) /Yishun Ring Rd/ Yishun St 11(Blk 123)",4
180716,"Balestier Rd /Martaban Rd",2
180716,"Evelyn Rd(Residences @Evelyn) /Gilstead Rd(Gilstead Two)",1
180716,"Tai Seng Lk",1
180720,"Cassia Cres (Blk 52, 54)",3
180720,"Henderson Rd(Blk 91) /Redhill Cl (Blk 22) / Redhill Ln/ Redhill Ln (Blk 83)",3
180720,"Yishun Ave 7 /Yishun Ave 7 (Blk 172, 173) /Yishun Ring Rd/ Yishun St 11 (Blk 123)",3
180720,"Balestier Rd /Martaban Rd",2
180720,"Fajar Rd (Blk 406, 407)",1
180720,"Ang Mo Kio Ave 6 (Blk 633)",2
180720,"Jurong West St 73 (Blk 748) /Jurong West St 81 (Blk 854)",2
180723,"Cassia Cres (Blk 52, 54)",1
180723,"Henderson Rd (Blk 91) /Redhill Cl (Blk22) / Redhill Ln/ Redhill Ln (Blk 83)",1
180723,"Balestier Rd /Martaban Rd",1
180723,"Fajar Rd (Blk 406, 407)",1
180723,"Ang Mo Kio Ave 6 (Blk 633)",2
180723,"Jurong West St 73 (Blk 748) /Jurong West St 81 (Blk 854)",1
180727,"Cassia Cres (Blk 52, 54)",1
180727,"Ang Mo Kio Ave 6 (Blk 633)",4
180727,"Canberra Cres (Blk 130B) /Canberra Lk,View",3
180727,"Tampines St 44(Blk 463, 466, 467)",2
180727,"Jelapang Rd (Blk 502, 503)",1
180727,"Jelebu Rd /Lompang Rd(Blk 177)",2
180727,"Yishun Ave 7(Blk 174) /Yishun Ring Rd (Blk 166)",2
180730,"Ang Mo Kio Ave 6 (Blk 633)",4
180730,"Canberra Cres(Blk 130B) /Canberra Lk,View",4
180730,"Tampines St 44 (Blk 463, 466, 467)",3
180730,"Jelapang Rd(Blk 502, 503)",1
180730,"Jelebu Rd /Lompang Rd (Blk 177)",2
180730,"Woodlands Dr 75 (Blk 690B, 690C)",1
180730,"Yishun Ave 7(Blk 174) /Yishun Ring Rd (Blk 166)",2
180803,"Canberra Cres(Blk 130B) /Canberra Lk, View",2
180803,"Yishun Ave 7 (Blk 174) /Yishun RingRd (Blk 166)",3
180803,"Tampines St 43 (Blk 473) /Tampines St 44 (Blk 463, 466, 467)",3
180803,"Cassia Cres(Blk 54, 56)",2
180803,"Kim Tian Pl(Blk 120) /Kim Tian Rd(Blk 119D)",2
180803,"Woodlands Dr 75 (Blk 690B, 690C)",1
180806,"Canberra Cres(Blk 130B) /Canberra Lk,View",1
180806,"Yishun Ave 7(Blk 172, 174)/ Yishun Ring Rd (Blk 166)",3
180806,"Tampines St 44 (Blk 463, 466, 467)",2
180806,"Cassia Cres(Blk 54, 56)",2
180806,"Kim Tian Pl(Blk 120) /Kim Tian Rd(Blk 119D)",2
180806,"Woodlands Dr 75 (Blk 690B,690C)",1
180810,"Tampines St 44 (Blk 463, 466, 467)",3
180810,"Canberra Cres(Blk 130B) /Canberra Lk,View",1
180810,"Yishun Ave 7(Blk 172, 174)/ Yishun Ring Rd (Blk 166)",1
180810,"Redhill Cl(Blk 15, 89, 90)",5
180810,"Ah Hood Rd(The Belleforte) /Balestier Rd",4
180810,"Dunman Ln(D-Mansions)/ Swanage Rd",1
180810,"Green Ln /Sandy Ln",2
180810,"Jln Rajawali(Regis Mans) /Toh Tuck Rd(Signature Pk)",3
180810,"Bournemouth Rd /Branksome Rd",2
180810,"Tampines St 42 (Blk 455,459)",2
180813,"Canberra Cres(Blk 130B) /Canberra Lk,View",2
180813,"Tampines St 44 (Blk 463, 466, 467)",3
180813,"Redhill Cl(Blk 15, 89, 90)",5
180813,"Ah Hood Rd(The Belleforte) /Balestier Rd",3
180813,"Dunman Ln(D-Mansions)/ Swanage Rd",1
180813,"Green Ln /Sandy Ln",1
180813,"Jln Rajawali(Regis Mans) /Toh Tuck Rd(Signature Pk)",1
180813,"Tampines St 42 (Blk 455,459)",2
180813,"Woodlands Dr 52 (Blk 623) /Woodlands Ring Rd (Blk 656, 664)",1
180813,"Bournemouth Rd /Branksome Rd",1
180813,"Yuan Ching Rd (Lakeside Apts)",1
180817,"Yishun Ave 7(Blk 172, 173,174) / Yishun Ring Rd (Blk 166)",3
180817,"Canberra Cres(Blk 130B) /Canberra Cres, Lk, View",1
180817,"Redhill Cl (Blk 15, 89, 90)",2
180817,"Dunman Ln(D-Mansions)/ Swanage Rd",1
180817,"Jelapang Rd (Blk 507, 520)",4
180817,"Kg Eunos(Eunos Pk)",1
180817,"Woodlands Dr 52 (Blk 623) /Woodlands Ring Rd (Blk 656, 664)",1
180817,"Lor H Telok Kurau",1
180817,"Lor J, K Telok Kurau",2
180817,"Woodlands Dr 52 (Blk 620) /Woodlands Ring Rd (Blk 628B)",2
180820,"Yishun Ave 7(Blk 172, 173, 174) / Yishun Ring Rd (Blk 166)",4
180820,"Canberra Cres(Blk 130B) /Canberra Lk, View",2
180820,"Redhill Cl (Blk 15, 89, 90)",1
180820,"Dunman Ln(D-Mansions)/ Swanage Rd",1
180820,"Jelapang Rd(Blk 507, 520)",4
180820,"Kg Eunos(Eunos Pk)",1
180820,"Woodlands Dr 52 (Blk 623) /Woodlands Ring Rd (Blk 656, 664)",1
180820,"Lor H Telok Kurau",1
180820,"Lor J, K Telok Kurau",2
180820,"Toh Guan Rd(Blk 286C)",2
180820,"Woodlands Dr 52 (Blk 620) /Woodlands Ring Rd (Blk 628B)",2
180824,"Yishun Ave 7(Blk 172, 173, 174) / Yishun Ring Rd (Blk 166)",7
180824,"Canberra Cres(Blk 130B) /Canberra Cres,Lk, View",1
180824,"Joo Chiat Ave /Lor 110 Changi/ Lor G, H Telok Kurau",4
180824,"Yishun St 11(Blk 128)",4
180824,"Ah Hood Rd(The Belleforte) / Jln Dusun (Blk 104, 106)",3
180824,"Kg Eunos(Eunos Pk)",1
180824,"Woodlands Dr 52 (Blk 620) /Woodlands Ring Rd (Blk 628B)",1
180824,"Tampines St 44(Blk 468, 469)",2
180824,"Tampines St 82 (Blk 842C, 842H)",2
180827,"Yishun Ave 7(Blk 172, 173,174) / Yishun Ring Rd (Blk 166)",7
180827,"Canberra Cres (Blk 130B) /Canberra Cres, Lk, View",1
180827,"Joo Chiat Ave /Lor 110 Changi/ Lor G, H Telok Kurau",3
180827,"Yishun St 11(Blk 128, 132)",5
180827,"Ah Hood Rd(The Belleforte) / Jln Dusun (Blk 104,106)",4
180827,"Kg Eunos(Eunos Pk)",1
180827,"Woodlands Dr 52 (Blk 620) /Woodlands Ring Rd (Blk 628B)",1
180827,"Tampines St 44(Blk 468, 469)",2
180827,"Tampines St 82(Blk 842C, 842H)",1
180831,"Yishun Ave 7(Blk 172, 173,174) / Yishun Ring Rd (Blk 166)",13
180831,"Yishun St 11(Blk 122, 124,128, 132)",8
180831,"Jln Gajus /Seraya Ln, Rd",2
180831,"Toh Tuck Rd(The Beverly)",4
180831,"Woodlands Dr 52 (Blk 619, 620) /Woodlands Ring Rd (Blk 628B)",1
180831,"Jln Leban",3
180831,"Tampines St 44(Blk 468, 469,4 72)",2
180831,"Yuan Ching Rd(Lakeside Apts,Park View Mans)",1
180831,"Bt Batok St 21(Blk 206, 208)",1
180831,"Canberra Cres /Canberra Walk (Blk 115C)",2
180831,"Lor G Telok Kurau / Lor G Telok Kurau(Palm Vista)",2
180831,"Tampines St 82(Blk 842C,842H)",1
180903,"Yishun Ave 7(Blk 172, 173, 174) / Yishun Ring Rd (Blk 166)",5
180903,"Yishun St 11(Blk 122, 124, 128, 132)",7
180903,"Jln Gajus /Seraya Ln, Rd",2
180903,"Toh Tuck Rd(The Beverly)",4
180903,"Jln Leban",3
180903,"Tampines St 44(Blk 468, 469, 472)",1
180903,"Yuan Ching Rd(Lakeside Apts,Park View Mans)",1
180903,"Bt Batok St 21(Blk 206, 208)",1
180903,"Canberra Cres /Canberra Walk(Blk 115C)",2
180903,"Lor G Telok Kurau / Lor G Telok Kurau(Palm Vista)",2
180907,"Yishun Ave 7(Blk 172, 173, 174) / Yishun Ring Rd (Blk 166)",12
180907,"Yishun St 11(Blk 122, 124, 128, 132)",7
180907,"Jln Gajus /Seraya Ln, Rd", 3
180907,"Jln Leban",1
180907,"Toh Tuck Rd(The Beverly)",3
180907,"Bishan St 13(Blk 171, 172)",3
180907,"Bloxhome Dr /Crowhurst Dr",3
180907,"Bt Batok St 21(Blk 206, 208)",1
180907,"Canberra Cres /Canberra Walk(Blk 115C)",2
180907,"Woodlands Ave 6 (Blk 627) /Woodlands Ring Rd (Blk 628B)",2
180910,"Yishun Ave 7(Blk 172, 173, 174) / Yishun Ring Rd (Blk 166)",12
180910,"Yishun St 11(Blk 122, 124,128, 132)",5
180910,"Jln Gajus /Seraya Ln, Rd",1
180910,"Jln Leban",1
180910,"Bishan St 13(Blk 170, 171, 172)",4
180910,"Toh Tuck Rd(The Beverly)",1
180910,"Bloxhome Dr /Crowhurst Dr",2
180910,"Bt Batok St 21(Blk 206, 208)",2
180910,"Vaughan Rd",1
180910,"Woodlands Ave 6 (Blk 627) /Woodlands Ring Rd (Blk 628B)",1
180914,"Canberra Dr(Eight Courtyards) /Yishun Ave 7 /Yishun Ave 7(Blk 172, 173,174) / Yishun Ring Rd (Blk 120, 165, 166)",15
180914,"Yishun St 11(Blk 122, 124, 128, 132)",2
180914,"Bishan St 11(Bishan Loft) /Bishan St 13 (Blk 170, 171, 172)",4
180914,"Bloxhome Dr /Crowhurst Dr",3
180914,"Canberra Dr (1 Canberra)",4
180914,"Vaughan Rd 3",3
180914,"Redhill CI (Blk 16, 89, 90)",3
180914,"Woodlands Ave 6(Blk 627) /Woodlands Ring Rd (Blk 628B)",1
180914,"Hougang St 11(The Minton)",2
180914,"Jurong East St 21(Blk 223A, 228)",2
180914,"Seagull Walk /Upp Changi Rd East (Cascadale)",2
180917,"Canberra Dr(Eight Courtyards) /Yishun Ave 7 /Yishun Ave 7(Blk 171, 172, 173, 174) /Yishun Ring Rd(Blk 120, 165,166)",12
180917,"Yishun St 11 (Blk 122, 124, 128,131, 132)",2
180917,"Bishan St 11 (Bishan Loft) /Bishan St 13 (Blk 170, 171, 172)",2
180917,"Canberra Dr (1 Canberra)",3
180917,"Vaughan Rd",1
180917,"Woodlands Ave 6(Blk 627) /Woodlands Ring Rd (Blk 628B)",1
180917,"Hougang St 11(The Minton)",1
180917,"Jurong East St 21 (Blk 223A, 228)",1
180917,"Seagull Walk /Upp Changi RdEast (Cascadale)",1
180921,"Canberra Dr (1 Canberra, Eight Courtyards) /Yishun Ave 7 /Yishun Ave 7(Blk 170, 171,172, 173, 174) /Yishun Ring Rd(Blk 120, 165, 166)",17
180921,"Yishun St 11 (Blk122, 124, 128, 131, 132)",2
180921,"Lor Biawak /S'goon Ave 2(Sunglade) /Vaughan Rd",3
180921,"Bt Timah Rd / Bt Timah Rd(Madison Residences) /Keng Chin Rd(Cyan)",1
180921,"Prince George's Pk",2
180921,"S'goon Ave 3(Blk 328, 331)",2
180921,"Jurong East St 21(Blk 223A, 228)",1
180921,"Woodlands Dr 52(Blk 620)",2
180925,"Canberra Dr (1 Canberra, Eight Courtyards) /Yishun Ave 7 /Yishun Ave 7(Blk 170, 171, 172, 173, 174) /Yishun Ring Rd(Blk 120, 165,166)",10
180925,"Yishun St 11 (Blk 122, 124, 128,131, 132)",2
180925,"Lor Biawak /S'goon Ave 2(Sunglade) /Vaughan Rd",4
180925,"Woodlands Circle(Blk 732, 733)",3
180925,"Bt Timah Rd / Bt Timah Rd(Madison Residences) /Keng Chin Rd(Cyan)",1
180925,"How Sun Dr /Lor Ong Lye(Casa Rosa)",2
180925,"Jln Leban",2
180925,"Prince George's Pk",2
180925,"S'goon Ave 1(Blk 401, 408)",1
180925,"S'goon Ave 3(Blk 328, 331)",2
180925,"Tah Ching Rd(Blk 321, 332)",2
180925,"Woodlands Dr 52(Blk 620)2 2 Woodlands Drive",2
180925,"Yishun St 21 (Blk 214, 215)",2
180928,"Canberra Dr (1 Canberra, Eight Courtyards) /Yishun Ave 7 /Yishun Ave 7(Blk 170, 171, 172, 173, 174) /Yishun Ring Rd(Blk 120, 165,166)",7
180928,"Woodlands Circle(Blk 728, 732, 733)",4
180928,"Bt Timah Rd / Bt Timah Rd(Madison Residences) /Keng Chin Rd(Cyan)",1
180928,"Green Ln / Rose Ln",2
180928,"Jln Leban",2
180928,"Lor H Telok Kurau / Telok Kurau Rd",2
180928,"Prince George's Pk",2
180928,"S'goon Ave 3(Blk 328, 331)",2
180928,"Tah Ching Rd(Blk 321, 332)",2
180928,"Woodlands Dr 52(Blk 620)",2
180928,"Yishun St 21 (Blk 214, 215)",2
181001,"Canberra Dr (1 Canberra, Eight Courtyards) /Yishun Ave 7 /Yishun Ave 7(Blk 170, 171, 172, 173, 174) /Yishun Ring Rd (Blk 120, 165, 166)",3
181001,"Woodlands Circle (Blk 728,732, 733)",4
181001,"Jln Leban",3
181001,"Green Ln / Rose Ln",2
181001,"Lor H Telok Kurau / Telok Kurau Rd",1
181001,"Prince George's Pk",1
181001,"Tah Ching Rd (Blk 321, 332)",2
181001,"Woodlands Ave 5 (Bellewoods) /Woodlands Ave",2
181001,"Woodlands Dr 52 (Blk 620)",1
181001,"Yishun St 21(Blk 214, 215)",1
181005,"Woodlands Circle (Blk 728, 732, 733)",3
181005,"Woodlands Cres (Blk 787B, 788B) /Woodlands Dr 60 (Blk 786B,786D)",3
181005,"Jln Leban",1
181005,"Redhill Cl (Blk 89, 90)",2
181005,"Yishun Ave 7(Blk 174, 175)/ Yishun Ring Rd (Blk 167)",3
181005,"Yishun St 21(Blk 214, 215, 216)",1
181005,"Choa Chu Kang Ave 2 /Choa Chu Kang Ave 2(Blk 275)",1
181005,"Jln Tarum /Thomson Walk",2
181005,"Pasir Ris Dr 10(Blk 703, 737)",2
181005,"Woodlands Ave 5(Bellewoods) /Woodlands Ave 6 (Twin Fountains)",2
181008,"Woodlands Circle (Blk 728, 729, 732, 733)",3
181008,"Woodlands Cres (Blk 787B, 788B) /Woodlands Dr 60 (Blk 786B,786D)",1
181008,"Eng Kong Cres, Gdn",1
181008,"Jln Leban",1
181008,"Redhill Cl (Blk 89, 90)",2
181008,"Yishun Ave 7(Blk 174, 175)/ Yishun Ring Rd (Blk 167)",3
181008,"Yishun St 21(Blk 214, 215, 216)",1
181008,"Choa Chu Kang Ave 2 /Choa Chu Kang Ave 2(Blk 275)",1
181008,"Jln Tarum /Thomson Walk",2
181008,"Pasir Ris Dr 10( Blk 703, 737)",1
181008,"Woodlands Ave 5(Bellewoods) /Woodlands Ave 6 (Twin Fountains)",1
181012,"Woodlands Circle /Woodlands Circle (Blk 728, 729, 732,733)",4
181012,"Eng Kong Cres, Gdn",3
181012,"Jln Gelenggang, Tarum /Sembawang Hills Dr /Thomson Walk",3
181012,"Yishun St 21(Blk 214, 215,216)",2
181012,"Bt Batok St 21/ Bt Batok St 21 (Blk 212,215)",2
181012,"Redhill Cl (Blk 89, 90)",1
181012,"Tah Ching Rd (Blk 321, 332)",1
181012,"Yishun Ave 7(Blk 174, 175)/ Yishun Ring Rd (Blk 167)",2
181012,"Bishan St 11(Bishan Loft)",2
181012,"Jln Tenaga(Blk 658)",1
181015,"Woodlands Circle /Woodlands Circle (Blk 728, 729, 732,733)",3
181015,"Eng Kong Cres, Gdn",3
181015,"Jln Gelenggang,Tarum /Sembawang Hills Dr /Thomson Walk",3
181015,"Yishun St 21(Blk 214, 215, 216)",2
181015,"Jln Tenaga (Blk 657, 658)",3
181015,"Bt Batok St 21/ Bt Batok St 21 (Blk 212, 215)",2
181015,"Redhill Cl (Blk 89, 90)",1
181015,"Tah Ching Rd(Blk 321, 332)",1
181015,"Woodlands Ave 5 (Bellewoods)",1
181015,"Bishan St 11 (Bishan Loft)",2
181015,"Bukit Batok St 21 (Blk 201, 206)",2
181019,"Jln Damai (Blk 665) / Jln Tenaga (Blk 656, 657, 658)",8
181019,"Eng Kong Cres, Gdn",3
181019,"Jln Gelenggang,Tarum /Sembawang Hills Dr /Thomson Walk",2
181019,WoodlandsAve 5(Bellewoods) /Woodlands,3
181019,"WoodlandsCres (Blk787C, 787D)",5
181019,Bishan St 11(Bishan Loft),3
181019,"Bukit Batok St21 (Blk 201,206)",3
181019,"Bayshore Rd(Bayshore Pk,The Bayshore)",2
181022,"Jln Damai (Blk665) / JlnTenaga (Blk656, 657, 658)",5
181022,"Eng KongCres, Gdn",1
181022,"JlnGelenggang,Tarum /SembawangHills Dr /Thomson Walk",1
181022,"Woodlands Ave 5 (Bellewoods) /Woodlands",3
181022,"Woodlands Cres (Blk 787C, 787D)",4
181022,"Bishan St 11(Bishan Loft)",3
181022,"Bt Batok St 21(Blk 201, 206)",1
181022,"Bayshore Rd(Bayshore Pk, The Bayshore)",2
181022,"Holland Hill(Parvis) / Jln Hitam Manis",2
181026,"Jln Damai (Blk 665) / Jln enaga (Blk 656, 657, 658)",7
181026,"Ang Mo Kio Ave 2 / Jln Gelenggang,Kuras, Tarum /Sembawang Hills Dr /Thomson Walk",4
181026,"Woodlands Circle (Blk 730, 733, 738)/ Woodlands Dr 70 (Blk 714)",7
181026,"Woodlands Cres(Blk 787B, 787C, 787D,787E)",5
181026,"Pasir Ris St 51(Blk 551, 552,556)",2
181026,"Holland Hill(Parvis) / Jln Hitam Manis,Kelabu Asap",3
181026,"Macpherson Rd/ Siang Kuang Ave",2
181026,"Yishun Ring Rd/ Yishun Ring Road (Blk 794)",2
181029,"Jln Damai (Blk 665) / Jln Tenaga (Blk 645, 650, 656, 657, 658)",8
181029,"Ang Mo Kio Ave 2 / Jln Gelenggang, Kuras, Tarum /Sembawang Hills Dr /Thomson Walk",4
181029,"Woodlands Circle (Blk 730, 731, 733, 738) /Woodlands Dr 70 (Blk 714)",8
181029,"Woodlands Cres(Blk 787B,787C, 787D,787E)",6
181029,"Pasir Ris St 51(Blk 551, 552, 556)",2
181029,"Holland Hill(Parvis) / Jln Hitam Manis,Kelabu Asap",3
181029,"Macpherson Rd/ Siang Kuang Ave",2
181029,"Amber Rd (The Sea View, The Shore Residences)",2
181029,"Seletar Nth Lk",2
181029,"Yishun Ring Rd/ Yishun Ring Road (Blk 794)",2
181102,"Jln Damai (Blk 665) / Jln Tenaga (Blk 645, 650, 656,657, 658)",13
181102,"Woodlands Circle (Blk 730,731, 733, 738) /Woodlands Dr 70 (Blk 714)",7
181102,"Woodlands Cres(Blk 787B,787C, 787D,787E)",6
181102,"Pasir Ris St 51(Blk 551, 552,556)",3
181102,"Macpherson Rd/ Siang Kuang Ave",2
181102,"Seletar Nth Lk",1
181102,"Alexandra Rd(The Anchorage)",2
181102,"Amber Rd (The Sea View, The Shore Residences)",2
181102,"Bedok Reservior Rd (Blk 136)",1
181102,"Bedok South Ave 1 (Casafina)/ Upp East Coast Rd",2
181102,"Joo Seng Rd(Blk 8, 14)",2
181102,"Jurong West St 65 (Blk 671C,672A)",2
181102,"Toh Tuck Rd(Goodluck Gdn,Signature Pk)",2
181105,"Jln Damai (Blk665) / Jln Tenaga (Blk 645, 650, 656, 657, 658)",12
181105,"Woodlands Circle (Blk 730,731, 733, 738) /Woodlands Dr 70 (Blk 714)",5
181105,"Woodlands Cres(Blk 787B,787C, 787D,787E)",4
181105,"Pasir Ris St51 (Blk 551, 552, 556)",1
181105,"Kaki Bt Ind Ter / Kaki Bt Rd 1, 3",3
181105,"MacphersonRd / Siang Kuang Ave",1
181105,"Seletar Nth Lk",1
181105,"Alexandra Rd (The Anchorage)",2
181105,"Amber Rd(The Sea View, The Shore Residences)",2
181105,"Bedok Reservior Rd (Blk 136)",1
181105,"Bedok South Ave 1(Casafina) /Upp East Coast Rd",1
181105,"Joo SengRd (Blk 8,14)",2
181105,"JurongWest St 65(Blk 671C,672A)",1
181105,"Toh Tuck Rd(Goodluck Gdn,Signature Pk)",2
181116,"Bedok Reservoir Rd (Blk 124) / Jln Damai (Blk 662, 665, 667) /Jln Tenaga (Blk 645, 648, 650,655, 656, 657, 658, 659, 660) /Kaki Bt Cres /Kaki Bt Rd 3",6
181116,"Woodlands Circle(Blk 726, 729,730, 733, 734,737, 738, 739) /Woodlands Dr 70(Blk 714)",5
181116,"Woodlands Cres(Blk 787B, 787C,787D, 787E,788B, 788C) /Woodlands Dr 60(Blk 786C, 786F)",5
181116,"Jln Jurong Kechil/ Lor Pisang Asam, Emas,Raja",10
181116,"Eng Kong Ter /Toh Yi Dr, Rd",6
181116,"Kaki Bt Ind Ter /Kaki Bt Rd 1, 3",3
181116,"Woodlands Ave 6(Twin Fountains)/ Woodlands Dr16 (Forestville)",3
181116,"Amber Gdns(The Esta) /Amber Rd (The Sea View, The Shore Residences)",1
181116,"Bishan St 12 (Blk 101, 102, 103)",2
181116,"Bishan St 13 /Bishan St 13 (Blk 168)",3
181116,"Toh Tuck Rd(Goodluck Gdn, Signature Pk)",1
181116,"Eastwood Dr",2
181116,"Riverina View",2
181116,"Rivervale Dr(Blk 124A) /Rivervale St (Blk 140)",2
181119,"Bedok Reservoir Rd (Blk 124) / Jln Damai (Blk 662, 665, 667) /Jln Tenaga (Blk 645, 648, 650,655, 656, 657, 658, 659, 660) /Kaki Bt Cres /Kaki Bt Rd 3",4
181119,"Woodlands Circle(Blk 726, 729, 730, 733, 734,737, 738, 739) /Woodlands Dr 70(Blk 714)",5
181119,"Woodlands Cres(Blk 787B, 787C,787D, 787E,788B, 788C) /Woodlands Dr 60(Blk 786C, 786F)",2
181119,"Jln Jurong Kechil/ Lor Pisang Asam, Emas,Raja",7
181119,"Eng Kong Ter /Toh Yi Dr, Rd",8
181119,"Kaki Bt Ind Ter /Kaki Bt Rd 1, 3",3
181119,"Eastwood Dr",5
181119,"Woodlands Ave 6(Twin Fountains)/ Woodlands Dr 16 (Forestville)",3
181119,"Amber Gdns(The Esta) /Amber Rd (The Sea View, The Shore Residences)",1
181119,"Bishan St 12 (Blk101, 102, 103)",2
181119,"Bishan St 13 /Bishan St 13 (Blk 168)",3
181119,"Pasir Ris Dr 1(Blk 637)",1
181119,"Redhill Cl (Blk 68, 70)",2
181119,"Riverina View",2
181119,"Rivervale Dr(Blk 124A) /Rivervale St (Blk 140)",2
181123,"Bedok Reservoir Rd (Blk 124) / Jln Damai (Blk 662, 665, 667) /Jln Tenaga (Blk 645, 648, 650, 655, 656, 657 ,658, 659, 660) /Kaki Bt Cres /Kaki Bt Rd 3",5
181123,"Woodlands Circle(Blk 726, 728, 729, 730, 733,734, 735, 737,738, 739) /Woodlands Dr 70(Blk 714)",9
181123,"Chun Tin Rd / Jln Jurong Kechil /Lor Pisang Asam, Emas, Raja,Udang / Yuk Tong Ave",13
181123,"Woodlands Cres(Blk 787B, 787C, 787D, 787E,788B, 788C) /Woodlands Dr 60(Blk 786C, 786F)",4
181123,"Eng Kong Ter /Lor Kismis(Kismis View) /Toh Yi Dr, Rd",7
181123,"Eastwood Dr / Jln Greja",7
181123,"Bedok Reservoir Rd (Blk 135, 136,139, 142)",3
181123,"Pasir Ris St 51(Blk 541, 544, 553)",3
181123,"Tah Ching Rd(Blk 329, 332, 338A)",2
181123,"Elias Rd (Blk 614) / Pasir Ris Dr 1 (Blk 637)",2
181123,"Bt Batok St 11(Blk 141) / Bt Batok West Ave 6(Blk 136)",2
181123,"Farrer Rd (Gallop Gables) /Woollerton Pk(Woollerton Pk)",2
181123,"Nallur Rd",1
181123,"Punggol Dr (Blk 663A, 664A)",1
181123,"Redhill Cl (Blk 68, 70)",2
181123,"Riverina View",2
181126,"Bedok Reservoir Rd (Blk 124) / Jln Damai (Blk 662, 665, 667) /Jln Tenaga (Blk 645, 648, 650, 655, 656, 657,658, 659, 660) /Kaki Bt Cres /Kaki Bt Rd 3",3
181126,"Woodlands Circle(Blk 726, 728,729, 730, 733, 734, 735, 737,738, 739) /Woodlands Dr 70(Blk 714)",9
181126,"Chun Tin Rd / Jln Jurong Kechil /Lor Pisang Asam,Emas, Hijau,Raja, Udang /Yuk Tong Ave",11
181126,"Woodlands Cres(Blk 787B, 787C,787D, 787E, 788B, 788C) /Woodlands Dr 60(Blk 786C, 786F)",4
181126,"Eng Kong Ter /Lor Kismis(Kismis View) /Toh Yi Dr, Rd",7
181126,"Eastwood Dr / Jln Greja",4
181126,"Bedok Reservoir Rd (Blk 135, 136, 139, 142)",4
181126,"Pasir Ris St 51(Blk 541, 544, 553)",3
181126,"Tah Ching Rd(Blk 329, 332,338A)",1
181126,"Elias Rd (Blk 614) / Pasir Ris Dr 1 (Blk 637)",1
181126,"Bt Batok St 11(Blk 141) / BtBatok West Ave 6(Blk 136)",1
181126,"Farrer Rd (Gallop Gables) /Woollerton Pk(Woollerton Pk)",1
181126,"Hougang St 91(Blk 909, 915)",1
181126,"Nallur Rd",1
181126,"Punggol Dr (Blk 663A, 664A)",1
181126,"Redhill Cl (Blk 68, 70)",1
181130,"Bedok Reservoir Rd (Blk 124) / Jln Damai (Blk 662, 665, 667) / Jln Tenaga (Blk 645, 648, 650, 655, 656, 657, 658, 659, 660) /Kaki Bt Cres / Kaki Bt Rd 3",3
181130,"Woodlands Circle (Blk 726, 728,729, 730, 733,734, 735, 737, 738, 739) /Woodlands Dr 70(Blk 714)",7
181130,"Chun Tin Rd / Jln Jurong Kechil /Lor Pisang Asam, Emas, Hijau, Raja,Udang / Yuk Tong Ave",8
181130,"Eastwood Dr,Green, Pl, Ter,Way / Jln Greja",11
181130,"Cheng Soon Cres /Eng Kong Ter /Lor Kismis(Kismis View) /Toh Yi Dr, Rd",5
181130,"Bedok Reservoir Rd (Blk 135, 136, 137, 139, 142)",7
181130,"Pasir Ris St 51(Blk 541, 543, 544, 553)",3
181130,"Tah Ching Rd (Blk 329, 332, 338A)",1
181130,"Choa Chu Kang St 51 (Blk 504, 513)",2
181130,"Gangsa Rd (Blk 153, 154)",2
181130,"Goldhill Ave, Dr",2
181130,"Hougang St 91(Blk 909, 915)",1
181130,"Jurong West St 91(Blk 909, 915)",1
181130,"Lor Ah Soo (Blk 134, 135)",2
181130,"Woo Mon Chew Rd",2
181130,"Woodlands Ave 4(Blk 610) /Woodlands Dr 50(Blk 899B)",2
181130,"Yishun St 22 (Blk 262, 269A)",2
181203,"Bedok Reservoir Rd (Blk 124) / Jln Damai (Blk662, 665, 667) /Jln Tenaga (Blk 645, 648, 650,655, 656, 657,658, 659, 660) /Kaki Bt Cres /Kaki Bt Rd 3",3
181203,"Woodlands Circle(Blk 726, 728,729, 730, 733,734, 735, 737, 738, 739) /Woodlands Dr 70(Blk 714)",2
181203,"Chun Tin Rd / Jln Jurong Kechil /Lor Pisang Asam, Emas, Hijau, Raja, Udang / Yuk Tong Ave",5
181203,"Eastwood Dr,Green, Pl, Ter, Way / Jln Greja",7
181203,"Cheng Soon Cres /Eng Kong Ter /Lor Kismis(Kismis View) /Toh Yi Dr, Rd",5
181203,"Bedok Reservoir Rd (Blk 135, 136, 137, 139, 142)",5
181203,"Pasir Ris St 51(Blk 541, 543, 544, 553)",3
181203,"Tah Ching Rd (Blk 329, 332, 338A)",1
181203,"Choa Chu Kang St 51 (Blk 504, 513)",2
181203,"Gangsa Rd (Blk 153, 154)",2
181203,"Goldhill Ave, Dr",2
181203,"Hougang St 91(Blk 909, 915)",1
181203,"Jurong West St 91 (Blk 909, 915)",1
181203,"Lor Ah Soo (Blk 134, 135)",2
181203,"Woo Mon Chew Rd",2
181203,"Woodlands Ave 4(Blk 610) /Woodlands Dr 50(Blk 899B)",2
181203,"Yishun St 22 (Blk 262, 269A)",2
