year,month,week,day,address,cases with onset in laStreet 2 weeks
2015,12,53,31,Sembawang Cl ,3
2015,12,53,31,Siglap Avenue South ,2
2015,12,53,31,Tampines Street 11 ,3
2015,12,53,31,Upp Boon Keng Road ,3
2015,12,53,31,Woodlands Circle ,3
2015,12,53,31,Yishun Street 72 ,3
2015,12,53,31,Admiralty Lk ,2
2015,12,53,31,Aljunied Cres ,2
2015,12,53,31,Ang Mo Kio Avenue 3 ,2
2015,12,53,31,Bedok Gdn ,1
2015,12,53,31,Bedok Reservoir Road ,2
2015,12,53,31,Bendemeer Road ,2
2015,12,53,31,CaRoadiff Gr ,2
2015,12,53,31,Changi Road ,2
2015,12,53,31,Choa Chu Kang Cres ,2
2015,12,53,31,Compassvale Lane ,2
2015,12,53,31,Dover Rise ,2
2015,12,53,31,Glasgow Road,2
2015,12,53,31,Jalan Bt Merah ,2
2015,12,53,31,Jalan Dondang Sayang ,2
2015,12,53,31,Jalan Salang ,2
2015,12,53,31,Joo Chiat Terminal ,2
2015,12,53,31,Jurong EaStreet Street 32 ,2
2015,12,53,31,Klang Lane ,2
2015,12,53,31,Lorong 14 Geylang ,2
2015,12,53,31,Lorong Marican ,2
2015,12,53,31,Marine Parade Road ,2
2015,12,53,31,Pasir Ris Drive 4 ,2
2015,12,53,31,Pasir Ris Street 21 ,2
2015,12,53,31,Punggol EaStreet ,2
2015,12,53,31,Redhill Cl ,2
2015,12,53,31,Roseburn Avenue,2
2015,12,53,31,Street George's Road ,2
2015,12,53,31,Tampines Ctrl 7 ,2
2015,12,53,31,Tampines Street 21 ,2
2015,12,53,31,Tampines Street 22 ,2
2015,12,53,31,Tampines Street 83 ,2
2015,12,53,31,Windsor Park Road,2
2015,12,53,31,Woodgrove Avenue ,2
2015,12,53,31,Woodlands Drive 50 ,2
2015,12,53,31,Yishun Avenue 6 ,2
2015,12,53,31,Yishun Ring Road ,2
2016,1,1,4,Tampines Avenue 1 ,28.0
2016,1,1,4,Pasir Ris Street 11 ,10.0
2016,1,1,4,Joo Avenue ,4.0
2016,1,1,4,"EaStreetwood Drive, Green, Pl, Road, Terminal, Walk, Way ",1.0
2016,1,1,4,How Sun Drive ,5.0
2016,1,1,4,Jalan Chegar ,2.0
2016,1,1,4,Ee Teow Leng Road ,6.0
2016,1,1,4,Golden Rise ,7.0
2016,1,1,4,Joon Hiang Road ,2.0
2016,1,1,4,Lorong 4 Geylang ,6.0
2016,1,1,4,Yishun Street 81 ,6.0
2016,1,1,4,"Lucky Hts, View ",5.0
2016,1,1,4,Bangkit Road ,3.0
2016,1,1,4,Shunfu Road ,2.0
2016,1,1,4,Beatty Road ,4.0
2016,1,1,4,Ang Mo Kio Avenue 1 ,6.0
2016,1,1,4,Serangoon North Avenue 1 ,5.0
2016,1,1,4,Cambridge Road ,6.0
2016,1,1,4,Lorong Lew Lian ,3.0
2016,1,1,4,"Woodlands Ind Park E3, E5, E7, E9",1.0
2016,1,1,4,Dunbar Walk ,2.0
2016,1,1,4,Lorong 3 Geylang ,2.0
2016,1,1,4,Serangoon Avenue 3 ,3.0
2016,1,1,4,Woodlands Ring Road ,6.0
2016,1,1,4,Bedok North Street 3 ,1.0
2016,1,1,4,Bendemeer Road ,2.0
2016,1,1,4,Ceylon Road ,1.0
2016,1,1,4,"Corporation Rise, Walk",4.0
2016,1,1,4,Eunos Cres ,2.0
2016,1,1,4,McNair Road ,1.0
2016,1,1,4,Mei Hwan Drive ,3.0
2016,1,1,4,New Upp Changi Road ,3.0
2016,1,1,4,Jurong WeStreet Street 52 ,1.0
2016,1,1,4,Lorong 1 Toa Payoh ,1.0
2016,1,1,4,Lorong Chuan ,1.0
2016,1,1,4,Petir Road ,3.0
2016,1,1,4,Tampines Street 82 ,2.0
2016,1,1,4,Woodlands Street 41 ,3.0
2016,1,1,4,Admiralty Road WeStreet,1.0
2016,1,1,4,Ang Mo Kio Avenue 3 ,1.0
2016,1,1,4,Bedok North Avenue 1 ,1.0
2016,1,1,4,Bedok South Road ,1.0
2016,1,1,4,Boundary Road ,2.0
2016,1,1,4,Bournemouth Road,1.0
2016,1,1,4,Bowmont Gardens ,3.0
2016,1,1,4,Changi Road ,1.0
2016,1,1,4,Changi Road ,2.0
2016,1,1,4,Chuan Cl,3.0
2016,1,1,4,CrawfoRoad Lane ,1.0
2016,1,1,4,Hougang Avenue 1 ,2.0
2016,1,1,4,Hougang Avenue 1 ,3.0
2016,1,1,4,Jalan Batai ,1.0
2016,1,1,4,Jalan Dua ,3.0
2016,1,1,4,Joo Chiat Lane ,1.0
2016,1,1,4,Joo Chiat Terminal ,2.0
2016,1,1,4,Kitchener Lk ,1.0
2016,1,1,4,Kovan Road ,1.0
2016,1,1,4,Lorong 12 Geylang ,2.0
2016,1,1,4,Lorong 17 Geylang ,1.0
2016,1,1,4,Lorong Mydin ,2.0
2016,1,1,4,Sembawang Cl ,1.0
2016,1,1,4,Siglap Avenue South ,1.0
2016,1,1,4,Upp Boon Keng Road ,1.0
2016,1,1,4,Woodlands Circle ,1.0
2016,1,1,4,Yishun Ring Road ,3.0
2016,1,1,4,Yishun Street 72 ,3.0
2016,1,1,4,Amber Road ,2.0
2016,1,1,4,Ang Mo Kio Avenue 3 ,1.0
2016,1,1,4,Bedok Gdn ,1.0
2016,1,1,4,Bedok North Road ,2.0
2016,1,1,4,Bendemeer Road ,2.0
2016,1,1,4,CaRoadiff Gr ,2.0
2016,1,1,4,Choa Chu Kang Cres ,1.0
2016,1,1,4,Compassvale Lane ,1.0
2016,1,1,4,Dover Rise ,1.0
2016,1,1,4,Glasgow Road,1.0
2016,1,1,4,Jalan Bt Merah ,2.0
2016,1,1,4,Jalan Dondang Sayang ,2.0
2016,1,1,4,Jalan Salang ,2.0
2016,1,1,4,Jurong EaStreet Street 32 ,2.0
2016,1,1,4,Klang Lane ,1.0
2016,1,1,4,Lorong 4 Toa Payoh ,1.0
2016,1,1,4,Lorong Marican ,1.0
2016,1,1,4,Marine Parade Road ,2.0
2016,1,1,4,Pasir Ris Drive 4 ,1.0
2016,1,1,4,Pasir Ris Street 21 ,2.0
2016,1,1,4,Punggol EaStreet ,2.0
2016,1,1,4,Roseburn Avenue,2.0
2016,1,1,4,Street George's Road ,1.0
2016,1,1,4,Tampines Ctrl 7 ,1.0
2016,1,1,4,Tampines Street 21 ,1.0
2016,1,1,4,Tampines Street 22 ,1.0
2016,1,1,4,Tampines Street 83 ,2.0
2016,1,1,4,Windsor Park Road,1.0
2016,1,1,4,Woodgrove Avenue ,1.0
2016,1,1,4,Woodlands Drive 50 ,1.0
2016,1,1,4,Yishun Avenue 6 ,2.0
2016,1,1,8,Tampines Avenue 1 ,33.0
2016,1,1,8,Pasir Ris Street 11 ,13.0
2016,1,1,8,Joo Avenue ,3.0
2016,1,1,8,Ee Teow Leng Road ,14.0
2016,1,1,8,How Sun Drive ,3.0
2016,1,1,8,Golden Rise ,7.0
2016,1,1,8,Yishun Street 81 ,12.0
2016,1,1,8,GuillemaRoad Road ,7.0
2016,1,1,8,Joon Hiang Road ,4.0
2016,1,1,8,Bangkit Road ,11.0
2016,1,1,8,"Lucky Hts, View ",7.0
2016,1,1,8,Shunfu Road ,4.0
2016,1,1,8,Beatty Road ,4.0
2016,1,1,8,Ang Mo Kio Avenue 1 ,2.0
2016,1,1,8,Changi Road ,8.0
2016,1,1,8,Lorong Lew Lian ,3.0
2016,1,1,8,McNair Road ,5.0
2016,1,1,8,Serangoon North Avenue 1 ,4.0
2016,1,1,8,"Woodlands Ind Park E3, E5, E7, E9",1.0
2016,1,1,8,New Upp Changi Road ,5.0
2016,1,1,8,Cambridge Road ,1.0
2016,1,1,8,Woodlands Ring Road ,6.0
2016,1,1,8,Geylang Road ,3.0
2016,1,1,8,Serangoon Avenue 3 ,3.0
2016,1,1,8,Bendemeer Road ,1.0
2016,1,1,8,"Corporation Rise, Walk ",3.0
2016,1,1,8,Kitchener Lk ,4.0
2016,1,1,8,Fedelio Street ,3.0
2016,1,1,8,Geylang Road ,5.0
2016,1,1,8,Jalan Batai ,3.0
2016,1,1,8,Lorong 3 Geylang ,1.0
2016,1,1,8,Mei Hwan Drive ,2.0
2016,1,1,8,Bournemouth Road,2.0
2016,1,1,8,Changi Road ,2.0
2016,1,1,8,Cheow Keng Road ,5.0
2016,1,1,8,Lorong 1 Toa Payoh ,2.0
2016,1,1,8,Tampines Street 82 ,3.0
2016,1,1,8,Yishun Ring Road ,4.0
2016,1,1,8,Bedok South Avenue 3 ,3.0
2016,1,1,8,Boundary Road ,3.0
2016,1,1,8,Bowmont Gardens ,2.0
2016,1,1,8,Brockhampton Drive ,3.0
2016,1,1,8,Chuan Cl,2.0
2016,1,1,8,French Road ,4.0
2016,1,1,8,Geylang Bahru ,4.0
2016,1,1,8,Goodman Road,4.0
2016,1,1,8,Hougang Avenue 1 ,1.0
2016,1,1,8,Joo Chiat Terminal ,2.0
2016,1,1,8,Woodlands Circle ,2.0
2016,1,1,8,Woodlands Street 81 ,4.0
2016,1,1,8,Amber Road ,1.0
2016,1,1,8,Bendemeer Road ,1.0
2016,1,1,8,Buangkok Cres ,3.0
2016,1,1,8,CaRoadiff Gr ,3.0
2016,1,1,8,Changi Road ,1.0
2016,1,1,8,Choa Chu Kang Avenue 2 ,3.0
2016,1,1,8,Choa Chu Kang Cres ,1.0
2016,1,1,8,Choa Chu Kang Street 51 ,2.0
2016,1,1,8,Hougang Avenue 8 ,3.0
2016,1,1,8,Hougang Street 91 ,1.0
2016,1,1,8,Joo Chiat Pl ,2.0
2016,1,1,8,Jurong EaStreet Street 13 ,2.0
2016,1,1,8,Jurong WeStreet Street 52 ,1.0
2016,1,1,8,Lakepoint Drive ,1.0
2016,1,1,8,Lengkok Bahru ,2.0
2016,1,1,8,Lorong 3 Geylang ,1.0
2016,1,1,8,Lorong Limau ,3.0
2016,1,1,8,Marina BoulevaRoad ,3.0
2016,1,1,8,North Canal Road ,3.0
2016,1,1,8,Rowell Road ,3.0
2016,1,1,8,Sengkang EaStreet Way ,1.0
2016,1,1,8,Tampines Street 12 ,3.0
2016,1,1,8,Tampines Street 45 ,2.0
2016,1,1,8,Tampines Street 83 ,3.0
2016,1,1,8,"WeStreetwood Avenue, Drive, Walk",3.0
2016,1,1,8,Wilkinson Road,3.0
2016,1,1,8,Bedok North Avenue 2 ,2.0
2016,1,1,8,Bedok North Road ,2.0
2016,1,1,8,Bedok North Road ,2.0
2016,1,1,8,Bedok Reservoir View ,2.0
2016,1,1,8,Bedok South Avenue 2 ,1.0
2016,1,1,8,Bt Batok Street 34 ,1.0
2016,1,1,8,Canberra Drive ,2.0
2016,1,1,8,Chai Chee Drive ,1.0
2016,1,1,8,Circuit Road ,2.0
2016,1,1,8,GilStreetead Road,1.0
2016,1,1,8,Hougang Street 51 ,2.0
2016,1,1,8,Jelapang Road ,1.0
2016,1,1,8,Jalan Hock Chye,2.0
2016,1,1,8,Jalan Keli ,2.0
2016,1,1,8,Jalan Raja Udang ,2.0
2016,1,1,8,Jurong EaStreet Street 32 ,1.0
2016,1,1,8,Jurong WeStreet Street 42 ,2.0
2016,1,1,8,Jurong WeStreet Street 65 ,2.0
2016,1,1,8,Marine Parade Road ,1.0
2016,1,1,8,Marine ViStreeta ,2.0
2016,1,1,8,Marsiling Lane ,2.0
2016,1,1,8,Marsiling Road ,2.0
2016,1,1,8,Mei Ling Street ,2.0
2016,1,1,8,Pasir Ris Street 72 ,2.0
2016,1,1,8,Paya Lebar Way ,2.0
2016,1,1,8,Petir Road ,1.0
2016,1,1,8,Rivervale Drive ,2.0
2016,1,1,8,Simei Street 1 ,1.0
2016,1,1,8,Simei Street 4 ,1.0
2016,1,1,8,Tampines Avenue 9 ,1.0
2016,1,1,8,Upp Boon Keng Road ,2.0
2016,1,1,8,Vernon Park,2.0
2016,1,1,8,Woodlands Drive 62 ,2.0
2016,1,1,8,Yishun Avenue 5 ,1.0
2016,1,2,11,Tampines Avenue 1 ,33.0
2016,1,2,11,Joo Avenue ,11.0
2016,1,2,11,Pasir Ris Street 11 ,11.0
2016,1,2,11,Ee Teow Leng Road ,12.0
2016,1,2,11,How Sun Drive ,2.0
2016,1,2,11,Golden Rise ,4.0
2016,1,2,11,Geylang Road ,10.0
2016,1,2,11,Yishun Street 81 ,10.0
2016,1,2,11,Bangkit Road ,9.0
2016,1,2,11,Joon Hiang Road ,2.0
2016,1,2,11,"Lucky Hts, View ",9.0
2016,1,2,11,Jalan Rabu ,3.0
2016,1,2,11,Serangoon North Avenue 1 ,7.0
2016,1,2,11,Beatty Road ,2.0
2016,1,2,11,Cambridge Road ,4.0
2016,1,2,11,Changi Road ,7.0
2016,1,2,11,Lorong Lew Lian ,2.0
2016,1,2,11,McNair Road ,5.0
2016,1,2,11,"Woodlands Ind Park E3, E5, E7, E9",1.0
2016,1,2,11,ChilTerminaLane Drive ,4.0
2016,1,2,11,New Upp Changi Road ,4.0
2016,1,2,11,Cheviot Hill ,5.0
2016,1,2,11,Woodlands Ring Road ,4.0
2016,1,2,11,Geylang Road ,2.0
2016,1,2,11,Kitchener Lk ,3.0
2016,1,2,11,Bendemeer Road ,1.0
2016,1,2,11,"Corporation Rise, Walk ",1.0
2016,1,2,11,Bournemouth Road,3.0
2016,1,2,11,Geylang Road ,3.0
2016,1,2,11,Jalan Batai ,3.0
2016,1,2,11,Lorong 3 Geylang ,1.0
2016,1,2,11,Mei Hwan Drive ,2.0
2016,1,2,11,Tampines Street 82 ,3.0
2016,1,2,11,Tampines Street 83 ,6.0
2016,1,2,11,Yishun Ring Road ,4.0
2016,1,2,11,Changi Road ,2.0
2016,1,2,11,Cheow Keng Road ,5.0
2016,1,2,11,Hougang Avenue 1 ,2.0
2016,1,2,11,Lorong 1 Toa Payoh ,2.0
2016,1,2,11,Rowell Road ,4.0
2016,1,2,11,Bedok North Avenue 2 ,4.0
2016,1,2,11,Bedok South Avenue 3 ,2.0
2016,1,2,11,Boundary Road ,2.0
2016,1,2,11,Bowmont Gardens ,1.0
2016,1,2,11,Brockhampton Drive ,3.0
2016,1,2,11,Chuan Cl,1.0
2016,1,2,11,French Road ,4.0
2016,1,2,11,Geylang Bahru ,1.0
2016,1,2,11,Goodman Road,4.0
2016,1,2,11,Joo Chiat Terminal ,2.0
2016,1,2,11,Jurong EaStreet Street 13 ,2.0
2016,1,2,11,Marine ViStreeta ,4.0
2016,1,2,11,Tampines Street 45 ,3.0
2016,1,2,11,Woodlands Circle ,1.0
2016,1,2,11,Woodlands Street 81 ,3.0
2016,1,2,11,Ang Mio Kio Avenue 10 ,2.0
2016,1,2,11,Bedok South Avenue 2 ,2.0
2016,1,2,11,Bendemeer Road ,1.0
2016,1,2,11,Buangkok Cres ,2.0
2016,1,2,11,CaRoadiff Gr ,1.0
2016,1,2,11,Choa Chu Kang Avenue 2 ,3.0
2016,1,2,11,Choa Chu Kang Cres ,1.0
2016,1,2,11,Choa Chu Kang Street 51 ,2.0
2016,1,2,11,Hougang Avenue 8 ,2.0
2016,1,2,11,Jelapang Road ,2.0
2016,1,2,11,Joo Chiat Pl ,1.0
2016,1,2,11,Jurong WeStreet Street 52 ,1.0
2016,1,2,11,Lakepoint Drive ,1.0
2016,1,2,11,Lengkok Bahru ,1.0
2016,1,2,11,Lorong 3 Geylang ,1.0
2016,1,2,11,Lorong Limau ,3.0
2016,1,2,11,Marina BoulevaRoad ,3.0
2016,1,2,11,Marymount Terminal ,3.0
2016,1,2,11,North Canal Road ,2.0
2016,1,2,11,Pasir Ris Street 72 ,3.0
2016,1,2,11,Tampines Street 12 ,3.0
2016,1,2,11,"WeStreetwood Avenue, Drive, Walk",3.0
2016,1,2,11,Wilkinson Road,3.0
2016,1,2,11,Woodlands Drive 62 ,3.0
2016,1,2,11,Bedok North Road ,2.0
2016,1,2,11,Bedok Reservoir View ,1.0
2016,1,2,11,Boon Lay Drive ,2.0
2016,1,2,11,Bt Batok Street 34 ,1.0
2016,1,2,11,Canberra Drive ,2.0
2016,1,2,11,Chai Chee Drive ,1.0
2016,1,2,11,Circuit Road ,1.0
2016,1,2,11,Dunbar Walk ,2.0
2016,1,2,11,EaStreetwood Drive ,2.0
2016,1,2,11,GilStreetead Road,1.0
2016,1,2,11,Hougang Street 51 ,1.0
2016,1,2,11,Jalan Hock Chye,2.0
2016,1,2,11,Jalan Keli ,1.0
2016,1,2,11,Jalan Raja Udang ,2.0
2016,1,2,11,Jurong WeStreet Street 42 ,2.0
2016,1,2,11,Jurong WeStreet Street 65 ,2.0
2016,1,2,11,Marsiling Lane ,2.0
2016,1,2,11,Marsiling Road ,2.0
2016,1,2,11,Mei Ling Street ,2.0
2016,1,2,11,Paya Lebar Way ,2.0
2016,1,2,11,Petir Road ,1.0
2016,1,2,11,Rivervale Drive ,2.0
2016,1,2,11,Rivervale Walk ,2.0
2016,1,2,11,Senja Road ,2.0
2016,1,2,11,Tampines Avenue 9 ,1.0
2016,1,2,11,Tampines Street 42 ,2.0
2016,1,2,11,Upp Boon Keng Road ,2.0
2016,1,2,11,Vernon Park,2.0
2016,1,2,11,Yishun Avenue 5 ,1.0
2016,1,2,15,Tampines Avenue 1 ,38.0
2016,1,2,15,Joo Avenue ,2.0
2016,1,2,15,Pasir Ris Street 11 ,9.0
2016,1,2,15,Chiap GuanAvenue ,16.0
2016,1,2,15,Yishun Ring Road ,23.0
2016,1,2,15,Ang Mo Kio Avenue 1 ,15.0
2016,1,2,15,Geylang Road ,11.0
2016,1,2,15,How Sun Drive ,1.0
2016,1,2,15,"Lucky Hts, View ",15.0
2016,1,2,15,Bangkit Road ,8.0
2016,1,2,15,Joon Hiang Road ,3.0
2016,1,2,15,Jalan Khamis ,3.0
2016,1,2,15,Changi Road ,15.0
2016,1,2,15,Cambridge Road ,9.0
2016,1,2,15,Serangoon North Avenue 1 ,5.0
2016,1,2,15,Cheviot Hill ,11.0
2016,1,2,15,McNair Road ,7.0
2016,1,2,15,Beatty Road ,2.0
2016,1,2,15,Geylang Road ,4.0
2016,1,2,15,Mei Hwan Drive ,8.0
2016,1,2,15,ChilTerminaLane Drive ,3.0
2016,1,2,15,New Upp Changi Road ,2.0
2016,1,2,15,"Woodlands Ind Park E3, E5, E7, E9",1.0
2016,1,2,15,Geylang Road ,4.0
2016,1,2,15,Tampines Street 82 ,4.0
2016,1,2,15,Bedok South Avenue 3 ,7.0
2016,1,2,15,Tampines Street 83 ,7.0
2016,1,2,15,Woodlands Ring Road ,1.0
2016,1,2,15,Bendemeer Road ,1.0
2016,1,2,15,Rowell Road ,5.0
2016,1,2,15,Yishun Ring Road ,3.0
2016,1,2,15,Bournemouth Road,4.0
2016,1,2,15,Bowmont Gardens ,4.0
2016,1,2,15,French Road ,6.0
2016,1,2,15,Joo Chiat Terminal ,4.0
2016,1,2,15,Upp Boon Keng Road ,5.0
2016,1,2,15,"Yunnan Drive 1, Road, Walk",6.0
2016,1,2,15,Bedok North Avenue 2 ,5.0
2016,1,2,15,Buangkok Cres ,3.0
2016,1,2,15,Changi Road ,1.0
2016,1,2,15,Chuan Cl ,2.0
2016,1,2,15,Jalan Cherpen ,5.0
2016,1,2,15,Lorong 1 Toa Payoh ,1.0
2016,1,2,15,Woodlands Street 81 ,3.0
2016,1,2,15,Bedok North Avenue 1 ,5.0
2016,1,2,15,Bedok North Road ,2.0
2016,1,2,15,Bendemeer Road ,3.0
2016,1,2,15,Hougang Avenue 1 ,2.0
2016,1,2,15,Hougang Avenue 4 ,3.0
2016,1,2,15,Ang Mo Kio Avenue 10 ,2.0
2016,1,2,15,Branksome Road ,2.0
2016,1,2,15,Brockhampton Drive ,3.0
2016,1,2,15,Choa Chu Kang Street 51 ,1.0
2016,1,2,15,"Corporation Rise, Walk",4.0
2016,1,2,15,Fowlie Road ,3.0
2016,1,2,15,GilStreetead Road,3.0
2016,1,2,15,Goodman Road ,2.0
2016,1,2,15,Jelapang Road ,2.0
2016,1,2,15,Lakepoint Drive ,1.0
2016,1,2,15,Lorong 1 Toa Payoh ,4.0
2016,1,2,15,Marine ViStreeta ,4.0
2016,1,2,15,Marsiling Road ,2.0
2016,1,2,15,Tampines Street 45 ,2.0
2016,1,2,15,Ang Mo Kio Avenue 4 ,3.0
2016,1,2,15,Bedok South Avenue 2 ,3.0
2016,1,2,15,Bt Panjang Ring Road ,3.0
2016,1,2,15,Dunbar Walk ,3.0
2016,1,2,15,EaStreetwood Drive ,3.0
2016,1,2,15,Jalan Keli ,2.0
2016,1,2,15,Jurong WeStreet Street 52 ,1.0
2016,1,2,15,Jurong WeStreet Street 81 ,3.0
2016,1,2,15,Lorong 35 Geylang ,3.0
2016,1,2,15,North Canal Road ,1.0
2016,1,2,15,Petir Road ,3.0
2016,1,2,15,Senja Road ,2.0
2016,1,2,15,Serangoon North Avenue 3 ,2.0
2016,1,2,15,Woodlands Drive 62 ,2.0
2016,1,2,15,Ang Mo Kio Avenue 3 ,2.0
2016,1,2,15,Ang Mo Kio Avenue 8 ,1.0
2016,1,2,15,Bedok North Road ,2.0
2016,1,2,15,Bedok North Street 2 ,2.0
2016,1,2,15,Bedok Reservoir Road ,2.0
2016,1,2,15,Bishan Street 11 ,1.0
2016,1,2,15,Boon Lay Drive ,2.0
2016,1,2,15,Bt Batok Ctrl ,2.0
2016,1,2,15,Dafne Street ,2.0
2016,1,2,15,Dunbar Walk ,2.0
2016,1,2,15,Geylang EaStreet Avenue 1 ,2.0
2016,1,2,15,Goodman Road ,2.0
2016,1,2,15,Hougang Avenue 3 ,2.0
2016,1,2,15,Hougang Avenue 4 ,2.0
2016,1,2,15,Hougang Avenue 4 ,2.0
2016,1,2,15,Hougang Avenue 7 ,2.0
2016,1,2,15,Jalan Kechot,2.0
2016,1,2,15,Jalan Kelabu Asap ,2.0
2016,1,2,15,Jalan Raja Udang ,2.0
2016,1,2,15,Jurong WeStreet Street 42 ,2.0
2016,1,2,15,Lorong 1 Toa Payoh ,2.0
2016,1,2,15,Lorong M Telok Kurau ,2.0
2016,1,2,15,Lorong M Telok Kurau ,2.0
2016,1,2,15,Marine Cres ,2.0
2016,1,2,15,Marsiling Drive ,2.0
2016,1,2,15,Mei Ling Street ,2.0
2016,1,2,15,Pasir Ris Gr ,2.0
2016,1,2,15,Puay Hee Avenue ,1.0
2016,1,2,15,Rivervale Drive ,1.0
2016,1,2,15,Serangoon North Avenue 4 ,1.0
2016,1,2,15,Simei Street 4 ,2.0
2016,1,2,15,Sin Ming Walk ,2.0
2016,1,2,15,"Tai Hwan Cl, Hts",2.0
2016,1,2,15,Tampines Avenue 9 ,1.0
2016,1,2,15,Tampines Street 22 ,2.0
2016,1,2,15,Tampines Street 41 ,2.0
2016,1,2,15,Tampines Street 42 ,2.0
2016,1,2,15,Whampoa Drive ,2.0
2016,1,2,15,Woodlands Avenue 1 ,2.0
2016,1,2,15,Woodlands Street 13 ,2.0
2016,1,2,15,Yishun Avenue 3 ,2.0
2016,1,2,15,Yishun Avenue 6 ,2.0
2016,1,2,15,Yishun Street 72 ,2.0
2016,1,2,15,Yunnan Cres,2.0
2016,1,3,18,Tampines Avenue 1 ,31.0
2016,1,3,18,Joo Avenue ,1.0
2016,1,3,18,Pasir Ris Street 11 ,6.0
2016,1,3,18,Yishun Ring Road ,22.0
2016,1,3,18,Chiap Guan Avenue ,11.0
2016,1,3,18,Ang Mo Kio Avenue 1 ,17.0
2016,1,3,18,Geylang Road ,9.0
2016,1,3,18,"Lucky Hts, View ",14.0
2016,1,3,18,How Sun Drive ,1.0
2016,1,3,18,Bangkit Road ,7.0
2016,1,3,18,Joon Hiang Road ,2.0
2016,1,3,18,Jalan Khamis ,3.0
2016,1,3,18,Changi Road ,10.0
2016,1,3,18,Cambridge Road ,9.0
2016,1,3,18,Cheviot Hill ,11.0
2016,1,3,18,Serangoon North Avenue 1 ,2.0
2016,1,3,18,McNair Road ,8.0
2016,1,3,18,Beatty Road ,2.0
2016,1,3,18,ChilTerminaLane Drive ,3.0
2016,1,3,18,Geylang Road ,5.0
2016,1,3,18,New Upp Changi Road ,3.0
2016,1,3,18,Mei Hwan Drive ,6.0
2016,1,3,18,"Woodlands Ind Park E3, E5, E7, E9",1.0
2016,1,3,18,Geylang Road ,4.0
2016,1,3,18,Bedok South Avenue 3 ,6.0
2016,1,3,18,Tampines Street 82 ,5.0
2016,1,3,18,Woodlands Ring Road ,2.0
2016,1,3,18,Tampines Street 83 ,5.0
2016,1,3,18,Bedok North Road ,5.0
2016,1,3,18,Bendemeer Road ,1.0
2016,1,3,18,Bournemouth Road ,2.0
2016,1,3,18,Bowmont Gardens ,4.0
2016,1,3,18,Chuan Cl ,4.0
2016,1,3,18,Jalan Cherpen ,6.0
2016,1,3,18,Joo Chiat Terminal ,4.0
2016,1,3,18,Rowell Road ,3.0
2016,1,3,18,Yishun Ring Road ,3.0
2016,1,3,18,"Yunnan Drive 1, Road, Walk",7.0
2016,1,3,18,Changi Road ,2.0
2016,1,3,18,French Road ,5.0
2016,1,3,18,Upp Boon Keng Road ,5.0
2016,1,3,18,Bedok North Avenue 2 ,3.0
2016,1,3,18,Buangkok Cres ,3.0
2016,1,3,18,GilStreetead Road ,3.0
2016,1,3,18,Lorong 1 Toa Payoh ,1.0
2016,1,3,18,Bedok North Avenue 1 ,4.0
2016,1,3,18,Bedok South Avenue 2 ,4.0
2016,1,3,18,Bendemeer Road ,2.0
2016,1,3,18,Geylang EaStreet Avenue 1 ,4.0
2016,1,3,18,Hougang Avenue 1 ,2.0
2016,1,3,18,Hougang Avenue 4 ,3.0
2016,1,3,18,Lorong 1 Toa Payoh ,4.0
2016,1,3,18,Woodlands Street 81 ,1.0
2016,1,3,18,Ang Mo Kio Avenue 10 ,1.0
2016,1,3,18,Branksome Road ,1.0
2016,1,3,18,Brockhampton Drive ,2.0
2016,1,3,18,Choa Chu Kang Street 51 ,1.0
2016,1,3,18,"Corporation Rise, Walk",4.0
2016,1,3,18,Fowlie Road ,3.0
2016,1,3,18,Jelapang Road ,2.0
2016,1,3,18,Lakepoint Drive ,1.0
2016,1,3,18,Marine ViStreeta ,2.0
2016,1,3,18,Marsiling Road ,2.0
2016,1,3,18,Tampines Street 45 ,2.0
2016,1,3,18,Ang Mo Kio Avenue 4 ,2.0
2016,1,3,18,BaleStreetier Road ,3.0
2016,1,3,18,Bt Panjang Ring Road ,3.0
2016,1,3,18,Dafne Street ,3.0
2016,1,3,18,Dunbar Walk ,3.0
2016,1,3,18,Dunbar Walk ,3.0
2016,1,3,18,EaStreetwood Drive ,1.0
2016,1,3,18,Jalan Keli ,1.0
2016,1,3,18,Jurong WeStreet Street 42 ,3.0
2016,1,3,18,Jurong WeStreet Street 52 ,1.0
2016,1,3,18,Jurong WeStreet Street 81 ,2.0
2016,1,3,18,Marine Cres ,3.0
2016,1,3,18,North Canal Road ,1.0
2016,1,3,18,Petir Road ,3.0
2016,1,3,18,Senja Road ,2.0
2016,1,3,18,Serangoon North Avenue 1 ,3.0
2016,1,3,18,Serangoon North Avenue 3 ,2.0
2016,1,3,18,Tampines Street 32 ,2.0
2016,1,3,18,Ang Mo Kio Avenue 3 ,2.0
2016,1,3,18,Ang Mo Kio Avenue 5 ,2.0
2016,1,3,18,Ang Mo Kio Avenue 8 ,1.0
2016,1,3,18,Bedok North Road ,2.0
2016,1,3,18,Bedok North Street 2 ,2.0
2016,1,3,18,Bedok Reservoir Road ,2.0
2016,1,3,18,Bishan Street 11 ,1.0
2016,1,3,18,Boon Lay Drive ,2.0
2016,1,3,18,Bt Batok Street 24 ,2.0
2016,1,3,18,Choa Chu Kang Avenue 4 ,1.0
2016,1,3,18,Geylang EaStreet Avenue 1 ,2.0
2016,1,3,18,Goodman Road ,2.0
2016,1,3,18,Hougang Avenue 3 ,2.0
